Clock_Round,Service_Area,Band,Bidder,bid_decision,No. of Block(s) Selected,prov_win_bid,Provisionally Allocated Block(s) at end of Clock Round,prov_rank
1,West Bengal,26,Bharti Airtel Limited,No,0,0,0,0
1,West Bengal,26,"Reliance JioInfocomm Limited",No,0,0,0,0
1,West Bengal,26,"Vodafone IdeaLimited",No,0,0,0,0
1,West Bengal,800,Bharti Airtel Limited,No,0,0,0,0
1,West Bengal,800,"Reliance JioInfocomm Limited",No,0,0,0,0
1,West Bengal,800,"Vodafone IdeaLimited",No,0,0,0,0
1,West Bengal,900,Bharti Airtel Limited,Bid,25,19.8,25,1
1,West Bengal,900,"Reliance JioInfocomm Limited",No,0,19.8,0,0
1,West Bengal,900,"Vodafone IdeaLimited",Bid,19,19.8,19,2
1,West Bengal,1800,Bharti Airtel Limited,Bid,34,11.6,19,2
1,West Bengal,1800,"Reliance JioInfocomm Limited",Bid,47,11.6,47,1
1,West Bengal,1800,"Vodafone IdeaLimited",No,0,11.6,0,0
1,West Bengal,3300,Bharti Airtel Limited,No,0,0,0,0
1,West Bengal,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
1,West Bengal,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Andhra Pradesh,26,Bharti Airtel Limited,No,0,0,0,0
2,Andhra Pradesh,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Andhra Pradesh,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Andhra Pradesh,800,Bharti Airtel Limited,No,0,0,0,0
2,Andhra Pradesh,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Andhra Pradesh,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Andhra Pradesh,900,Bharti Airtel Limited,No,0,57.6,0,0
2,Andhra Pradesh,900,"Reliance JioInfocomm Limited",No,0,57.6,0,0
2,Andhra Pradesh,900,"Vodafone IdeaLimited",No,0,57.6,11,1
2,Andhra Pradesh,1800,Bharti Airtel Limited,No,0,0,0,0
2,Andhra Pradesh,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Andhra Pradesh,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,Andhra Pradesh,2100,Bharti Airtel Limited,No,0,0,0,0
2,Andhra Pradesh,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Andhra Pradesh,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Andhra Pradesh,2300,Bharti Airtel Limited,No,0,0,0,0
2,Andhra Pradesh,2300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Andhra Pradesh,2300,"Vodafone IdeaLimited",No,0,0,0,0
2,Andhra Pradesh,3300,Bharti Airtel Limited,No,0,0,0,0
2,Andhra Pradesh,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Andhra Pradesh,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Assam,26,Bharti Airtel Limited,No,0,0,0,0
2,Assam,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Assam,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Assam,900,Bharti Airtel Limited,No,0,12.6,25,1
2,Assam,900,"Reliance JioInfocomm Limited",No,0,12.6,0,0
2,Assam,900,"Vodafone IdeaLimited",No,0,12.6,0,0
2,Assam,1800,Bharti Airtel Limited,No,0,6.4,20,1
2,Assam,1800,"Reliance JioInfocomm Limited",No,0,6.4,0,0
2,Assam,1800,"Vodafone IdeaLimited",No,0,6.4,0,0
2,Assam,2100,Bharti Airtel Limited,No,0,120,1,1
2,Assam,2100,"Reliance JioInfocomm Limited",No,0,120,0,0
2,Assam,2100,"Vodafone IdeaLimited",No,0,120,0,0
2,Assam,3300,Bharti Airtel Limited,No,0,0,0,0
2,Assam,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Assam,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Bihar,26,Bharti Airtel Limited,No,0,0,0,0
2,Bihar,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Bihar,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Bihar,800,Bharti Airtel Limited,No,0,0,0,0
2,Bihar,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Bihar,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Bihar,900,Bharti Airtel Limited,Bid,10,29.4,35,1
2,Bihar,900,"Reliance JioInfocomm Limited",No,0,29.4,0,0
2,Bihar,900,"Vodafone IdeaLimited",No,0,29.4,0,0
2,Bihar,1800,Bharti Airtel Limited,Bid,25,16.4,25,1
2,Bihar,1800,"Reliance JioInfocomm Limited",No,0,16.4,26,2
2,Bihar,1800,"Vodafone IdeaLimited",No,0,16.4,0,0
2,Bihar,2500,Bharti Airtel Limited,No,0,150,0,0
2,Bihar,2500,"Reliance JioInfocomm Limited",No,0,150,0,0
2,Bihar,2500,"Vodafone IdeaLimited",No,0,150,1,1
2,Bihar,3300,Bharti Airtel Limited,No,0,0,0,0
2,Bihar,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Bihar,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Delhi,26,Bharti Airtel Limited,No,0,0,0,0
2,Delhi,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Delhi,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Delhi,800,Bharti Airtel Limited,No,0,0,0,0
2,Delhi,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Delhi,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Delhi,900,Bharti Airtel Limited,No,0,0,0,0
2,Delhi,900,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Delhi,900,"Vodafone IdeaLimited",No,0,0,0,0
2,Delhi,1800,Bharti Airtel Limited,No,0,0,0,0
2,Delhi,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Delhi,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,Delhi,2100,Bharti Airtel Limited,No,0,0,0,0
2,Delhi,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Delhi,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Delhi,2300,Bharti Airtel Limited,No,0,0,0,0
2,Delhi,2300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Delhi,2300,"Vodafone IdeaLimited",No,0,0,0,0
2,Delhi,3300,Bharti Airtel Limited,No,0,0,0,0
2,Delhi,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Delhi,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Gujarat,26,Bharti Airtel Limited,No,0,0,0,0
2,Gujarat,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Gujarat,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Gujarat,800,Bharti Airtel Limited,No,0,0,0,0
2,Gujarat,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Gujarat,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Gujarat,900,Bharti Airtel Limited,No,0,0,0,0
2,Gujarat,900,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Gujarat,900,"Vodafone IdeaLimited",No,0,0,0,0
2,Gujarat,1800,Bharti Airtel Limited,No,0,0,0,0
2,Gujarat,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Gujarat,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,Gujarat,2100,Bharti Airtel Limited,No,0,0,0,0
2,Gujarat,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Gujarat,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Gujarat,3300,Bharti Airtel Limited,No,0,0,0,0
2,Gujarat,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Gujarat,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Haryana,26,Bharti Airtel Limited,No,0,0,0,0
2,Haryana,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Haryana,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Haryana,800,Bharti Airtel Limited,No,0,0,0,0
2,Haryana,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Haryana,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Haryana,900,Bharti Airtel Limited,No,0,0,0,0
2,Haryana,900,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Haryana,900,"Vodafone IdeaLimited",No,0,0,0,0
2,Haryana,1800,Bharti Airtel Limited,No,0,8.2,25,1
2,Haryana,1800,"Reliance JioInfocomm Limited",No,0,8.2,0,0
2,Haryana,1800,"Vodafone IdeaLimited",No,0,8.2,0,0
2,Haryana,3300,Bharti Airtel Limited,No,0,0,0,0
2,Haryana,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Haryana,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Himachal Pradesh,26,Bharti Airtel Limited,No,0,0,0,0
2,Himachal Pradesh,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Himachal Pradesh,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Himachal Pradesh,800,Bharti Airtel Limited,No,0,0,0,0
2,Himachal Pradesh,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Himachal Pradesh,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Himachal Pradesh,900,Bharti Airtel Limited,No,0,0,0,0
2,Himachal Pradesh,900,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Himachal Pradesh,900,"Vodafone IdeaLimited",No,0,0,0,0
2,Himachal Pradesh,1800,Bharti Airtel Limited,No,0,0,0,0
2,Himachal Pradesh,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Himachal Pradesh,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,Himachal Pradesh,2100,Bharti Airtel Limited,No,0,0,0,0
2,Himachal Pradesh,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Himachal Pradesh,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Himachal Pradesh,2500,Bharti Airtel Limited,No,0,0,0,0
2,Himachal Pradesh,2500,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Himachal Pradesh,2500,"Vodafone IdeaLimited",No,0,0,0,0
2,Himachal Pradesh,3300,Bharti Airtel Limited,No,0,0,0,0
2,Himachal Pradesh,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Himachal Pradesh,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Jammu & Kashmir,26,Bharti Airtel Limited,No,0,0,0,0
2,Jammu & Kashmir,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Jammu & Kashmir,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Jammu & Kashmir,800,Bharti Airtel Limited,No,0,0,0,0
2,Jammu & Kashmir,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Jammu & Kashmir,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Jammu & Kashmir,900,Bharti Airtel Limited,No,0,3.6,50,1
2,Jammu & Kashmir,900,"Reliance JioInfocomm Limited",No,0,3.6,0,0
2,Jammu & Kashmir,900,"Vodafone IdeaLimited",No,0,3.6,0,0
2,Jammu & Kashmir,1800,Bharti Airtel Limited,No,0,0,0,0
2,Jammu & Kashmir,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Jammu & Kashmir,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,Jammu & Kashmir,2100,Bharti Airtel Limited,No,0,40,1,1
2,Jammu & Kashmir,2100,"Reliance JioInfocomm Limited",No,0,40,0,0
2,Jammu & Kashmir,2100,"Vodafone IdeaLimited",No,0,40,0,0
2,Jammu & Kashmir,2500,Bharti Airtel Limited,No,0,0,0,0
2,Jammu & Kashmir,2500,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Jammu & Kashmir,2500,"Vodafone IdeaLimited",No,0,0,0,0
2,Jammu & Kashmir,3300,Bharti Airtel Limited,No,0,0,0,0
2,Jammu & Kashmir,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Jammu & Kashmir,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Karnataka,26,Bharti Airtel Limited,No,0,0,0,0
2,Karnataka,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Karnataka,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Karnataka,800,Bharti Airtel Limited,No,0,0,0,0
2,Karnataka,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Karnataka,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Karnataka,900,Bharti Airtel Limited,No,0,40.8,0,0
2,Karnataka,900,"Reliance JioInfocomm Limited",No,0,40.8,0,0
2,Karnataka,900,"Vodafone IdeaLimited",Bid,3,40.8,3,1
2,Karnataka,1800,Bharti Airtel Limited,No,0,0,0,0
2,Karnataka,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Karnataka,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,Karnataka,2100,Bharti Airtel Limited,No,0,0,0,0
2,Karnataka,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Karnataka,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Karnataka,2300,Bharti Airtel Limited,No,0,0,0,0
2,Karnataka,2300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Karnataka,2300,"Vodafone IdeaLimited",No,0,0,0,0
2,Karnataka,2500,Bharti Airtel Limited,No,0,0,0,0
2,Karnataka,2500,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Karnataka,2500,"Vodafone IdeaLimited",No,0,0,0,0
2,Karnataka,3300,Bharti Airtel Limited,No,0,0,0,0
2,Karnataka,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Karnataka,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Kerala,800,Bharti Airtel Limited,No,0,0,0,0
2,Kerala,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Kerala,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Kerala,900,Bharti Airtel Limited,No,0,0,0,0
2,Kerala,900,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Kerala,900,"Vodafone IdeaLimited",No,0,0,0,0
2,Kerala,1800,Bharti Airtel Limited,No,0,0,0,0
2,Kerala,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Kerala,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,Kerala,3300,Bharti Airtel Limited,No,0,0,0,0
2,Kerala,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Kerala,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Kolkata,26,Bharti Airtel Limited,No,0,0,0,0
2,Kolkata,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Kolkata,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Kolkata,800,Bharti Airtel Limited,No,0,0,0,0
2,Kolkata,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Kolkata,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Kolkata,900,Bharti Airtel Limited,No,0,0,0,0
2,Kolkata,900,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Kolkata,900,"Vodafone IdeaLimited",No,0,0,0,0
2,Kolkata,1800,Bharti Airtel Limited,No,0,21.8,25,1
2,Kolkata,1800,"Reliance JioInfocomm Limited",No,0,21.8,0,0
2,Kolkata,1800,"Vodafone IdeaLimited",No,0,21.8,0,0
2,Kolkata,2100,Bharti Airtel Limited,No,0,0,0,0
2,Kolkata,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Kolkata,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Kolkata,2300,Bharti Airtel Limited,No,0,0,0,0
2,Kolkata,2300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Kolkata,2300,"Vodafone IdeaLimited",No,0,0,0,0
2,Kolkata,3300,Bharti Airtel Limited,No,0,0,0,0
2,Kolkata,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Kolkata,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Madhya Pradesh,26,Bharti Airtel Limited,No,0,0,0,0
2,Madhya Pradesh,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Madhya Pradesh,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Madhya Pradesh,800,Bharti Airtel Limited,No,0,0,0,0
2,Madhya Pradesh,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Madhya Pradesh,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Madhya Pradesh,900,Bharti Airtel Limited,No,0,0,0,0
2,Madhya Pradesh,900,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Madhya Pradesh,900,"Vodafone IdeaLimited",No,0,0,0,0
2,Madhya Pradesh,1800,Bharti Airtel Limited,No,0,19.8,0,0
2,Madhya Pradesh,1800,"Reliance JioInfocomm Limited",No,0,19.8,0,0
2,Madhya Pradesh,1800,"Vodafone IdeaLimited",No,0,19.8,6,1
2,Madhya Pradesh,2100,Bharti Airtel Limited,No,0,0,0,0
2,Madhya Pradesh,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Madhya Pradesh,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Madhya Pradesh,3300,Bharti Airtel Limited,No,0,0,0,0
2,Madhya Pradesh,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Madhya Pradesh,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Maharashtra,26,Bharti Airtel Limited,No,0,0,0,0
2,Maharashtra,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Maharashtra,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Maharashtra,800,Bharti Airtel Limited,No,0,0,0,0
2,Maharashtra,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Maharashtra,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Maharashtra,900,Bharti Airtel Limited,No,0,0,0,0
2,Maharashtra,900,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Maharashtra,900,"Vodafone IdeaLimited",No,0,0,0,0
2,Maharashtra,1800,Bharti Airtel Limited,No,0,0,0,0
2,Maharashtra,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Maharashtra,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,Maharashtra,2100,Bharti Airtel Limited,No,0,0,0,0
2,Maharashtra,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Maharashtra,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Maharashtra,3300,Bharti Airtel Limited,No,0,0,0,0
2,Maharashtra,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Maharashtra,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Mumbai,26,Bharti Airtel Limited,No,0,0,0,0
2,Mumbai,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Mumbai,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Mumbai,800,Bharti Airtel Limited,No,0,0,0,0
2,Mumbai,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Mumbai,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Mumbai,900,Bharti Airtel Limited,No,0,0,0,0
2,Mumbai,900,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Mumbai,900,"Vodafone IdeaLimited",No,0,0,0,0
2,Mumbai,1800,Bharti Airtel Limited,No,0,0,0,0
2,Mumbai,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Mumbai,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,Mumbai,2100,Bharti Airtel Limited,No,0,0,0,0
2,Mumbai,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Mumbai,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Mumbai,2300,Bharti Airtel Limited,No,0,0,0,0
2,Mumbai,2300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Mumbai,2300,"Vodafone IdeaLimited",No,0,0,0,0
2,Mumbai,3300,Bharti Airtel Limited,No,0,0,0,0
2,Mumbai,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Mumbai,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,North East,26,Bharti Airtel Limited,No,0,0,0,0
2,North East,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,North East,26,"Vodafone IdeaLimited",No,0,0,0,0
2,North East,900,Bharti Airtel Limited,No,0,3.2,5,1
2,North East,900,"Reliance JioInfocomm Limited",No,0,3.2,0,0
2,North East,900,"Vodafone IdeaLimited",No,0,3.2,0,0
2,North East,1800,Bharti Airtel Limited,No,0,0,0,0
2,North East,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,North East,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,North East,2100,Bharti Airtel Limited,No,0,25,1,1
2,North East,2100,"Reliance JioInfocomm Limited",No,0,25,0,0
2,North East,2100,"Vodafone IdeaLimited",No,0,25,0,0
2,North East,3300,Bharti Airtel Limited,No,0,0,0,0
2,North East,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,North East,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Odisha,26,Bharti Airtel Limited,No,0,0,0,0
2,Odisha,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Odisha,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Odisha,800,Bharti Airtel Limited,No,0,0,0,0
2,Odisha,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Odisha,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Odisha,900,Bharti Airtel Limited,No,0,12.8,25,1
2,Odisha,900,"Reliance JioInfocomm Limited",No,0,12.8,0,0
2,Odisha,900,"Vodafone IdeaLimited",No,0,12.8,0,0
2,Odisha,1800,Bharti Airtel Limited,No,0,7.8,5,1
2,Odisha,1800,"Reliance JioInfocomm Limited",No,0,7.8,0,0
2,Odisha,1800,"Vodafone IdeaLimited",No,0,7.8,0,0
2,Odisha,2100,Bharti Airtel Limited,No,0,0,0,0
2,Odisha,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Odisha,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Odisha,3300,Bharti Airtel Limited,No,0,0,0,0
2,Odisha,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Odisha,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Punjab,26,Bharti Airtel Limited,No,0,0,0,0
2,Punjab,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Punjab,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Punjab,800,Bharti Airtel Limited,No,0,0,0,0
2,Punjab,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Punjab,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Punjab,900,Bharti Airtel Limited,No,0,20.8,0,0
2,Punjab,900,"Reliance JioInfocomm Limited",No,0,20.8,0,0
2,Punjab,900,"Vodafone IdeaLimited",No,0,20.8,6,1
2,Punjab,1800,Bharti Airtel Limited,No,0,12.2,25,1
2,Punjab,1800,"Reliance JioInfocomm Limited",No,0,12.2,0,0
2,Punjab,1800,"Vodafone IdeaLimited",No,0,12.2,0,0
2,Punjab,2100,Bharti Airtel Limited,No,0,0,0,0
2,Punjab,2100,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Punjab,2100,"Vodafone IdeaLimited",No,0,0,0,0
2,Punjab,3300,Bharti Airtel Limited,No,0,0,0,0
2,Punjab,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Punjab,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Rajasthan,26,Bharti Airtel Limited,No,0,0,0,0
2,Rajasthan,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Rajasthan,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Rajasthan,800,Bharti Airtel Limited,No,0,0,0,0
2,Rajasthan,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Rajasthan,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Rajasthan,900,Bharti Airtel Limited,No,0,27,20,1
2,Rajasthan,900,"Reliance JioInfocomm Limited",No,0,27,0,0
2,Rajasthan,900,"Vodafone IdeaLimited",No,0,27,2,2
2,Rajasthan,1800,Bharti Airtel Limited,No,0,16.8,25,1
2,Rajasthan,1800,"Reliance JioInfocomm Limited",No,0,16.8,0,0
2,Rajasthan,1800,"Vodafone IdeaLimited",No,0,16.8,0,0
2,Rajasthan,3300,Bharti Airtel Limited,No,0,0,0,0
2,Rajasthan,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Rajasthan,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,Tamil Nadu,26,Bharti Airtel Limited,No,0,0,0,0
2,Tamil Nadu,26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Tamil Nadu,26,"Vodafone IdeaLimited",No,0,0,0,0
2,Tamil Nadu,800,Bharti Airtel Limited,No,0,0,0,0
2,Tamil Nadu,800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Tamil Nadu,800,"Vodafone IdeaLimited",No,0,0,0,0
2,Tamil Nadu,900,Bharti Airtel Limited,No,0,44.4,0,0
2,Tamil Nadu,900,"Reliance JioInfocomm Limited",No,0,44.4,0,0
2,Tamil Nadu,900,"Vodafone IdeaLimited",No,0,44.4,12,1
2,Tamil Nadu,1800,Bharti Airtel Limited,No,0,0,0,0
2,Tamil Nadu,1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Tamil Nadu,1800,"Vodafone IdeaLimited",No,0,0,0,0
2,Tamil Nadu,2300,Bharti Airtel Limited,No,0,0,0,0
2,Tamil Nadu,2300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Tamil Nadu,2300,"Vodafone IdeaLimited",No,0,0,0,0
2,Tamil Nadu,2500,Bharti Airtel Limited,No,0,0,0,0
2,Tamil Nadu,2500,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Tamil Nadu,2500,"Vodafone IdeaLimited",No,0,0,0,0
2,Tamil Nadu,3300,Bharti Airtel Limited,No,0,0,0,0
2,Tamil Nadu,3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,Tamil Nadu,3300,"Vodafone IdeaLimited",No,0,0,0,0
2,"Uttar Pradesh(East)",26,Bharti Airtel Limited,No,0,0,0,0
2,"Uttar Pradesh(East)",26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,"Uttar Pradesh(East)",26,"Vodafone IdeaLimited",No,0,0,0,0
2,"Uttar Pradesh(East)",800,Bharti Airtel Limited,No,0,0,0,0
2,"Uttar Pradesh(East)",800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,"Uttar Pradesh(East)",800,"Vodafone IdeaLimited",No,0,0,0,0
2,"Uttar Pradesh(East)",900,Bharti Airtel Limited,No,0,37.2,25,2
2,"Uttar Pradesh(East)",900,"Reliance JioInfocomm Limited",No,0,37.2,0,0
2,"Uttar Pradesh(East)",900,"Vodafone IdeaLimited",Bid,6,37.2,6,1
2,"Uttar Pradesh(East)",1800,Bharti Airtel Limited,No,0,0,0,0
2,"Uttar Pradesh(East)",1800,"Reliance JioInfocomm Limited",No,0,0,0,0
2,"Uttar Pradesh(East)",1800,"Vodafone IdeaLimited",No,0,0,0,0
2,"Uttar Pradesh(East)",3300,Bharti Airtel Limited,No,0,0,0,0
2,"Uttar Pradesh(East)",3300,"Reliance JioInfocomm Limited",No,0,0,0,0
2,"Uttar Pradesh(East)",3300,"Vodafone IdeaLimited",No,0,0,0,0
2,"Uttar Pradesh(West)",26,Bharti Airtel Limited,No,0,0,0,0
2,"Uttar Pradesh(West)",26,"Reliance JioInfocomm Limited",No,0,0,0,0
2,"Uttar Pradesh(West)",26,"Vodafone IdeaLimited",No,0,0,0,0
2,"Uttar Pradesh(West)",900,Bharti Airtel Limited,No,0,30.4,0,0
2,"Uttar Pradesh(West)",900,"Reliance JioInfocomm Limited",No,0,30.4,0,0
