Clock_Round,Service_Area,Band,Bidder,bid_decision,No. of Block(s) Selected,prov_win_bid,Provisionally Allocated Block(s) at end of Clock Round,prov_rank
51,Kolkata,900,Telewings,Not Bid,0,-,-,-
51,Kolkata,900,Vodafone,Not Bid,0,196.57,7,2
51,Mumbai,900,Aircel,Not Bid,0,-,-,-
51,Mumbai,900,Bharti,Not Bid,0,568.72,5,1
51,Mumbai,900,Idea,Not Bid,0,552.05,-,-
51,Mumbai,900,RCL,Not Bid,0,-,-,-
51,Mumbai,900,Jio,Not Bid,0,546.59,-,-
51,Mumbai,900,Tata Tele,Not Bid,0,473.24,-,-
51,Mumbai,900,Telewings,Not Bid,0,-,-,-
51,Mumbai,900,Vodafone,Not Bid,0,563.09,11,2
52,Andhra Pradesh,1800,Aircel,Not Bid,0,-,-,-
52,Andhra Pradesh,1800,Bharti,Not Bid,0,32.6,45,1
52,Andhra Pradesh,1800,Idea,Bid,30,32.6,30,2
52,Andhra Pradesh,1800,RCL,Not Bid,0,-,-,-
52,Andhra Pradesh,1800,Jio,Not Bid,0,32.6,29,3
52,Andhra Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
52,Andhra Pradesh,1800,Telewings,Not Bid,0,32.6,7,4
52,Andhra Pradesh,1800,Vodafone,Not Bid,0,-,-,-
52,Assam,1800,Aircel,Not Bid,0,-,-,-
52,Assam,1800,Bharti,Bid,15,5.7,15,2
52,Assam,1800,Idea,Not Bid,0,-,-,-
52,Assam,1800,RCL,Not Bid,0,-,-,-
52,Assam,1800,Jio,Bid,29,5.7,29,1
52,Assam,1800,Tata Tele,Not Bid,0,-,-,-
52,Assam,1800,Telewings,Bid,30,5.7,0,-
52,Assam,1800,Vodafone,Not Bid,0,-,-,-
52,Bihar,1800,Aircel,Not Bid,0,-,-,-
52,Bihar,1800,Bharti,Not Bid,0,8.62,0,-
52,Bihar,1800,Idea,Not Bid,0,-,-,-
52,Bihar,1800,RCL,Not Bid,0,-,-,-
52,Bihar,1800,Jio,Not Bid,0,-,-,-
52,Bihar,1800,Tata Tele,Not Bid,0,-,-,-
52,Bihar,1800,Telewings,Not Bid,0,8.62,11,1
52,Bihar,1800,Vodafone,Not Bid,0,-,-,-
52,Delhi,1800,Aircel,Not Bid,0,-,-,-
52,Delhi,1800,Bharti,Not Bid,0,71.38,35,1
52,Delhi,1800,Idea,Bid,12,71.38,12,3
52,Delhi,1800,RCL,Not Bid,0,-,-,-
52,Delhi,1800,Jio,Not Bid,0,71.38,27,2
52,Delhi,1800,Tata Tele,Not Bid,0,-,-,-
52,Delhi,1800,Telewings,Not Bid,0,-,-,-
52,Delhi,1800,Vodafone,Not Bid,0,69.31,31,4
52,Gujarat,1800,Aircel,Not Bid,0,-,-,-
52,Gujarat,1800,Bharti,Not Bid,0,29.45,-,-
52,Gujarat,1800,Idea,Not Bid,0,47.56,8,3
52,Gujarat,1800,RCL,Not Bid,0,-,-,-
52,Gujarat,1800,Jio,Not Bid,0,48.98,30,1
52,Gujarat,1800,Tata Tele,Not Bid,0,-,-,-
52,Gujarat,1800,Telewings,Not Bid,0,45.28,-,-
52,Gujarat,1800,Vodafone,Not Bid,0,48.98,22,2
52,Haryana,1800,Aircel,Not Bid,0,-,-,-
52,Haryana,1800,Bharti,Not Bid,0,-,-,-
52,Haryana,1800,Idea,Not Bid,0,5.4,25,1
52,Haryana,1800,RCL,Not Bid,0,-,-,-
52,Haryana,1800,Jio,Not Bid,0,-,-,-
52,Haryana,1800,Tata Tele,Not Bid,0,-,-,-
52,Haryana,1800,Telewings,Not Bid,0,-,-,-
52,Haryana,1800,Vodafone,Not Bid,0,-,-,-
52,Himachal Pradesh,1800,Aircel,Not Bid,0,-,-,-
52,Himachal Pradesh,1800,Bharti,Not Bid,0,1.2,51,1
52,Himachal Pradesh,1800,Idea,Not Bid,0,-,-,-
52,Himachal Pradesh,1800,RCL,Not Bid,0,-,-,-
52,Himachal Pradesh,1800,Jio,Not Bid,0,-,-,-
52,Himachal Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
52,Himachal Pradesh,1800,Telewings,Not Bid,0,-,-,-
52,Himachal Pradesh,1800,Vodafone,Not Bid,0,-,-,-
52,Jammu & Kashmir,1800,Aircel,Not Bid,0,1.24,9,1
52,Jammu & Kashmir,1800,Bharti,Not Bid,0,1.22,13,2
52,Jammu & Kashmir,1800,Idea,Not Bid,0,-,-,-
52,Jammu & Kashmir,1800,RCL,Not Bid,0,-,-,-
52,Jammu & Kashmir,1800,Jio,Not Bid,0,-,-,-
52,Jammu & Kashmir,1800,Tata Tele,Not Bid,0,-,-,-
52,Jammu & Kashmir,1800,Telewings,Not Bid,0,-,-,-
52,Jammu & Kashmir,1800,Vodafone,Not Bid,0,-,-,-
52,Karnataka,1800,Aircel,Not Bid,0,-,-,-
52,Karnataka,1800,Bharti,Not Bid,0,31,44,1
52,Karnataka,1800,Idea,Not Bid,0,31,25,3
52,Karnataka,1800,RCL,Not Bid,0,-,-,-
52,Karnataka,1800,Jio,Not Bid,0,31,25,4
52,Karnataka,1800,Tata Tele,Not Bid,0,-,-,-
52,Karnataka,1800,Telewings,Not Bid,0,-,-,-
52,Karnataka,1800,Vodafone,Not Bid,0,31,25,2
52,Kerala,1800,Aircel,Not Bid,0,-,-,-
52,Kerala,1800,Bharti,Not Bid,0,10.4,25,3
52,Kerala,1800,Idea,Not Bid,0,10.4,30,1
52,Kerala,1800,RCL,Not Bid,0,-,-,-
52,Kerala,1800,Jio,Not Bid,0,10.4,25,4
52,Kerala,1800,Tata Tele,Not Bid,0,-,-,-
52,Kerala,1800,Telewings,Not Bid,0,-,-,-
52,Kerala,1800,Vodafone,Not Bid,0,10.4,28,2
52,Kolkata,1800,Aircel,Not Bid,0,-,-,-
52,Kolkata,1800,Bharti,Not Bid,0,14.6,25,2
52,Kolkata,1800,Idea,Not Bid,0,-,-,-
52,Kolkata,1800,RCL,Not Bid,0,-,-,-
52,Kolkata,1800,Jio,Not Bid,0,14.6,25,3
52,Kolkata,1800,Tata Tele,Not Bid,0,-,-,-
52,Kolkata,1800,Telewings,Not Bid,0,-,-,-
52,Kolkata,1800,Vodafone,Not Bid,0,14.6,40,1
52,Madhya Pradesh,1800,Aircel,Not Bid,0,-,-,-
52,Madhya Pradesh,1800,Bharti,Not Bid,0,9.63,32,2
52,Madhya Pradesh,1800,Idea,Bid,33,9.63,33,1
52,Madhya Pradesh,1800,RCL,Not Bid,0,-,-,-
52,Madhya Pradesh,1800,Jio,Not Bid,0,9.63,31,3
52,Madhya Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
52,Madhya Pradesh,1800,Telewings,Not Bid,0,-,-,-
52,Madhya Pradesh,1800,Vodafone,Not Bid,0,-,-,-
52,Maharashtra,1800,Aircel,Not Bid,0,-,-,-
52,Maharashtra,1800,Bharti,Not Bid,0,34.6,-,-
52,Maharashtra,1800,Idea,Not Bid,0,54.2,35,2
52,Maharashtra,1800,RCL,Not Bid,0,-,-,-
52,Maharashtra,1800,Jio,Bid,35,55.28,35,1
52,Maharashtra,1800,Tata Tele,Not Bid,0,-,-,-
52,Maharashtra,1800,Telewings,Not Bid,0,45.46,-,-
52,Maharashtra,1800,Vodafone,Not Bid,0,48.64,-,-
52,Mumbai,1800,Aircel,Not Bid,0,-,-,-
52,Mumbai,1800,Bharti,Not Bid,0,47,29,3
52,Mumbai,1800,Idea,Bid,31,47,31,1
52,Mumbai,1800,RCL,Not Bid,0,47,3,4
52,Mumbai,1800,Jio,Not Bid,0,47,30,2
52,Mumbai,1800,Tata Tele,Not Bid,0,-,-,-
52,Mumbai,1800,Telewings,Not Bid,0,-,-,-
52,Mumbai,1800,Vodafone,Bid,30,47,0,-
52,North East,1800,Aircel,Not Bid,0,1.4,9,3
52,North East,1800,Bharti,Not Bid,0,1.4,35,1
52,North East,1800,Idea,Not Bid,0,1.4,5,4
52,North East,1800,RCL,Not Bid,0,-,-,-
52,North East,1800,Jio,Not Bid,0,1.4,32,2
52,North East,1800,Tata Tele,Not Bid,0,-,-,-
52,North East,1800,Telewings,Not Bid,0,-,-,-
52,North East,1800,Vodafone,Not Bid,0,-,-,-
52,Orissa,1800,Aircel,Not Bid,0,-,-,-
52,Orissa,1800,Bharti,Not Bid,0,3.2,25,1
52,Orissa,1800,Idea,Not Bid,0,-,-,-
52,Orissa,1800,RCL,Not Bid,0,-,-,-
52,Orissa,1800,Jio,Not Bid,0,3.2,25,2
52,Orissa,1800,Tata Tele,Not Bid,0,-,-,-
52,Orissa,1800,Telewings,Not Bid,0,-,-,-
52,Orissa,1800,Vodafone,Not Bid,0,-,-,-
52,Punjab,1800,Aircel,Not Bid,0,-,-,-
52,Punjab,1800,Bharti,Not Bid,0,10.8,39,2
52,Punjab,1800,Idea,Not Bid,0,10.8,40,1
52,Punjab,1800,RCL,Not Bid,0,-,-,-
52,Punjab,1800,Jio,Not Bid,0,-,-,-
52,Punjab,1800,Tata Tele,Not Bid,0,-,-,-
52,Punjab,1800,Telewings,Not Bid,0,-,-,-
52,Punjab,1800,Vodafone,Not Bid,0,10.8,3,3
52,Rajasthan,1800,Aircel,Not Bid,0,5.2,8,2
52,Rajasthan,1800,Bharti,Not Bid,0,5.2,41,1
52,Rajasthan,1800,Idea,Not Bid,0,-,-,-
52,Rajasthan,1800,RCL,Not Bid,0,-,-,-
52,Rajasthan,1800,Jio,Not Bid,0,-,-,-
52,Rajasthan,1800,Tata Tele,Not Bid,0,-,-,-
52,Rajasthan,1800,Telewings,Not Bid,0,-,-,-
52,Rajasthan,1800,Vodafone,Not Bid,0,5.2,4,3
52,Tamil Nadu,1800,Aircel,Not Bid,0,-,-,-
52,Tamil Nadu,1800,Bharti,Not Bid,0,41.6,25,2
52,Tamil Nadu,1800,Idea,Not Bid,0,-,-,-
52,Tamil Nadu,1800,RCL,Not Bid,0,-,-,-
52,Tamil Nadu,1800,Jio,Not Bid,0,41.6,31,1
52,Tamil Nadu,1800,Tata Tele,Not Bid,0,-,-,-
52,Tamil Nadu,1800,Telewings,Not Bid,0,-,-,-
52,Tamil Nadu,1800,Vodafone,Not Bid,0,-,-,-
52,Uttar Pradesh (East),1800,Aircel,Not Bid,0,12.8,9,3
52,Uttar Pradesh (East),1800,Bharti,Not Bid,0,12.68,0,-
52,Uttar Pradesh (East),1800,Idea,Not Bid,0,-,-,-
52,Uttar Pradesh (East),1800,RCL,Not Bid,0,-,-,-
52,Uttar Pradesh (East),1800,Jio,Not Bid,0,-,-,-
52,Uttar Pradesh (East),1800,Tata Tele,Not Bid,0,-,-,-
52,Uttar Pradesh (East),1800,Telewings,Not Bid,0,12.8,9,2
52,Uttar Pradesh (East),1800,Vodafone,Not Bid,0,12.8,20,1
52,Uttar Pradesh (West),1800,Aircel,Not Bid,0,-,-,-
52,Uttar Pradesh (West),1800,Bharti,Not Bid,0,17.41,-,-
52,Uttar Pradesh (West),1800,Idea,Not Bid,0,18.99,0,-
52,Uttar Pradesh (West),1800,RCL,Not Bid,0,-,-,-
52,Uttar Pradesh (West),1800,Jio,Not Bid,0,-,-,-
52,Uttar Pradesh (West),1800,Tata Tele,Not Bid,0,-,-,-
52,Uttar Pradesh (West),1800,Telewings,Not Bid,0,18.99,10,1
52,Uttar Pradesh (West),1800,Vodafone,Not Bid,0,-,-,-
52,West Bengal,1800,Aircel,Not Bid,0,5.01,6,2
52,West Bengal,1800,Bharti,Not Bid,0,4.92,22,3
52,West Bengal,1800,Idea,Not Bid,0,-,-,-
52,West Bengal,1800,RCL,Not Bid,0,-,-,-
52,West Bengal,1800,Jio,Not Bid,0,5.01,28,1
52,West Bengal,1800,Tata Tele,Not Bid,0,-,-,-
52,West Bengal,1800,Telewings,Not Bid,0,-,-,-
52,West Bengal,1800,Vodafone,Not Bid,0,-,-,-
52,Delhi,900,Aircel,Not Bid,0,-,-,-
52,Delhi,900,Bharti,Not Bid,0,748.36,6,1
52,Delhi,900,Idea,Not Bid,0,740.96,5,3
52,Delhi,900,RCL,Not Bid,0,-,-,-
52,Delhi,900,Jio,Not Bid,0,472.52,-,-
52,Delhi,900,Tata Tele,Not Bid,0,-,-,-
52,Delhi,900,Telewings,Not Bid,0,-,-,-
52,Delhi,900,Vodafone,Not Bid,0,740.96,5,2
52,Kolkata,900,Aircel,Not Bid,0,-,-,-
52,Kolkata,900,Bharti,Not Bid,0,196.57,7,1
52,Kolkata,900,Idea,Not Bid,0,164.86,-,-
52,Kolkata,900,RCL,Not Bid,0,-,-,-
52,Kolkata,900,Jio,Not Bid,0,-,-,-
52,Kolkata,900,Tata Tele,Not Bid,0,183.54,-,-
52,Kolkata,900,Telewings,Not Bid,0,-,-,-
52,Kolkata,900,Vodafone,Not Bid,0,196.57,7,2
52,Mumbai,900,Aircel,Not Bid,0,-,-,-
52,Mumbai,900,Bharti,Not Bid,0,568.72,5,1
52,Mumbai,900,Idea,Not Bid,0,552.05,-,-
52,Mumbai,900,RCL,Not Bid,0,-,-,-
52,Mumbai,900,Jio,Not Bid,0,546.59,-,-
52,Mumbai,900,Tata Tele,Not Bid,0,473.24,-,-
52,Mumbai,900,Telewings,Not Bid,0,-,-,-
52,Mumbai,900,Vodafone,Not Bid,0,563.09,11,2
53,Andhra Pradesh,1800,Aircel,Not Bid,0,-,-,-
53,Andhra Pradesh,1800,Bharti,Not Bid,0,32.6,45,1
53,Andhra Pradesh,1800,Idea,Not Bid,0,32.6,30,2
53,Andhra Pradesh,1800,RCL,Not Bid,0,-,-,-
53,Andhra Pradesh,1800,Jio,Not Bid,0,32.6,29,3
53,Andhra Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
53,Andhra Pradesh,1800,Telewings,Not Bid,0,32.6,7,4
53,Andhra Pradesh,1800,Vodafone,Not Bid,0,-,-,-
53,Assam,1800,Aircel,Not Bid,0,-,-,-
53,Assam,1800,Bharti,Bid,3,5.92,3,2
53,Assam,1800,Idea,Not Bid,0,-,-,-
53,Assam,1800,RCL,Not Bid,0,-,-,-
53,Assam,1800,Jio,Bid,29,5.92,29,1
53,Assam,1800,Tata Tele,Not Bid,0,-,-,-
53,Assam,1800,Telewings,Bid,30,5.92,25,3
53,Assam,1800,Vodafone,Not Bid,0,-,-,-
53,Bihar,1800,Aircel,Not Bid,0,-,-,-
53,Bihar,1800,Bharti,Not Bid,0,8.62,0,-
53,Bihar,1800,Idea,Not Bid,0,-,-,-
53,Bihar,1800,RCL,Not Bid,0,-,-,-
53,Bihar,1800,Jio,Not Bid,0,-,-,-
53,Bihar,1800,Tata Tele,Not Bid,0,-,-,-
53,Bihar,1800,Telewings,Not Bid,0,8.62,11,1
53,Bihar,1800,Vodafone,Not Bid,0,-,-,-
53,Delhi,1800,Aircel,Not Bid,0,-,-,-
53,Delhi,1800,Bharti,Not Bid,0,71.38,35,1
53,Delhi,1800,Idea,Not Bid,0,71.38,3,4
53,Delhi,1800,RCL,Not Bid,0,-,-,-
53,Delhi,1800,Jio,Not Bid,0,71.38,27,2
53,Delhi,1800,Tata Tele,Not Bid,0,-,-,-
53,Delhi,1800,Telewings,Not Bid,0,-,-,-
53,Delhi,1800,Vodafone,Bid,40,71.38,40,3
53,Gujarat,1800,Aircel,Not Bid,0,-,-,-
53,Gujarat,1800,Bharti,Not Bid,0,29.45,-,-
53,Gujarat,1800,Idea,Not Bid,0,47.56,8,3
53,Gujarat,1800,RCL,Not Bid,0,-,-,-
53,Gujarat,1800,Jio,Not Bid,0,48.98,30,1
53,Gujarat,1800,Tata Tele,Not Bid,0,-,-,-
53,Gujarat,1800,Telewings,Not Bid,0,45.28,-,-
53,Gujarat,1800,Vodafone,Not Bid,0,48.98,22,2
53,Haryana,1800,Aircel,Not Bid,0,-,-,-
53,Haryana,1800,Bharti,Not Bid,0,-,-,-
53,Haryana,1800,Idea,Not Bid,0,5.4,25,1
53,Haryana,1800,RCL,Not Bid,0,-,-,-
53,Haryana,1800,Jio,Not Bid,0,-,-,-
53,Haryana,1800,Tata Tele,Not Bid,0,-,-,-
53,Haryana,1800,Telewings,Not Bid,0,-,-,-
53,Haryana,1800,Vodafone,Not Bid,0,-,-,-
53,Himachal Pradesh,1800,Aircel,Not Bid,0,-,-,-
53,Himachal Pradesh,1800,Bharti,Not Bid,0,1.2,51,1
53,Himachal Pradesh,1800,Idea,Not Bid,0,-,-,-
53,Himachal Pradesh,1800,RCL,Not Bid,0,-,-,-
53,Himachal Pradesh,1800,Jio,Not Bid,0,-,-,-
53,Himachal Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
53,Himachal Pradesh,1800,Telewings,Not Bid,0,-,-,-
53,Himachal Pradesh,1800,Vodafone,Not Bid,0,-,-,-
53,Jammu & Kashmir,1800,Aircel,Not Bid,0,1.24,9,1
53,Jammu & Kashmir,1800,Bharti,Not Bid,0,1.22,13,2
53,Jammu & Kashmir,1800,Idea,Not Bid,0,-,-,-
53,Jammu & Kashmir,1800,RCL,Not Bid,0,-,-,-
53,Jammu & Kashmir,1800,Jio,Not Bid,0,-,-,-
53,Jammu & Kashmir,1800,Tata Tele,Not Bid,0,-,-,-
53,Jammu & Kashmir,1800,Telewings,Not Bid,0,-,-,-
53,Jammu & Kashmir,1800,Vodafone,Not Bid,0,-,-,-
53,Karnataka,1800,Aircel,Not Bid,0,-,-,-
53,Karnataka,1800,Bharti,Not Bid,0,31,44,1
53,Karnataka,1800,Idea,Not Bid,0,31,25,3
53,Karnataka,1800,RCL,Not Bid,0,-,-,-
53,Karnataka,1800,Jio,Not Bid,0,31,25,4
53,Karnataka,1800,Tata Tele,Not Bid,0,-,-,-
53,Karnataka,1800,Telewings,Not Bid,0,-,-,-
53,Karnataka,1800,Vodafone,Not Bid,0,31,25,2
53,Kerala,1800,Aircel,Not Bid,0,-,-,-
53,Kerala,1800,Bharti,Not Bid,0,10.4,25,3
53,Kerala,1800,Idea,Not Bid,0,10.4,30,1
53,Kerala,1800,RCL,Not Bid,0,-,-,-
53,Kerala,1800,Jio,Not Bid,0,10.4,25,4
53,Kerala,1800,Tata Tele,Not Bid,0,-,-,-
53,Kerala,1800,Telewings,Not Bid,0,-,-,-
53,Kerala,1800,Vodafone,Not Bid,0,10.4,28,2
53,Kolkata,1800,Aircel,Not Bid,0,-,-,-
53,Kolkata,1800,Bharti,Not Bid,0,14.6,25,2
53,Kolkata,1800,Idea,Not Bid,0,-,-,-
53,Kolkata,1800,RCL,Not Bid,0,-,-,-
53,Kolkata,1800,Jio,Not Bid,0,14.6,25,3
53,Kolkata,1800,Tata Tele,Not Bid,0,-,-,-
53,Kolkata,1800,Telewings,Not Bid,0,-,-,-
53,Kolkata,1800,Vodafone,Not Bid,0,14.6,40,1
53,Madhya Pradesh,1800,Aircel,Not Bid,0,-,-,-
53,Madhya Pradesh,1800,Bharti,Bid,3,9.72,31,2
53,Madhya Pradesh,1800,Idea,Bid,3,9.72,33,3
53,Madhya Pradesh,1800,RCL,Not Bid,0,-,-,-
53,Madhya Pradesh,1800,Jio,Bid,32,9.72,32,1
53,Madhya Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
53,Madhya Pradesh,1800,Telewings,Not Bid,0,-,-,-
53,Madhya Pradesh,1800,Vodafone,Not Bid,0,-,-,-
53,Maharashtra,1800,Aircel,Not Bid,0,-,-,-
53,Maharashtra,1800,Bharti,Not Bid,0,34.6,-,-
53,Maharashtra,1800,Idea,Bid,45,55.28,35,2
53,Maharashtra,1800,RCL,Not Bid,0,-,-,-
53,Maharashtra,1800,Jio,Not Bid,0,55.28,35,1
53,Maharashtra,1800,Tata Tele,Not Bid,0,-,-,-
53,Maharashtra,1800,Telewings,Not Bid,0,45.46,-,-
53,Maharashtra,1800,Vodafone,Not Bid,0,48.64,-,-
53,Mumbai,1800,Aircel,Not Bid,0,-,-,-
53,Mumbai,1800,Bharti,Bid,3,47.94,4,3
53,Mumbai,1800,Idea,Bid,3,47.94,31,4
53,Mumbai,1800,RCL,Bid,3,47.94,3,5
53,Mumbai,1800,Jio,Bid,30,47.94,30,2
53,Mumbai,1800,Tata Tele,Not Bid,0,-,-,-
53,Mumbai,1800,Telewings,Not Bid,0,-,-,-
53,Mumbai,1800,Vodafone,Bid,49,47.94,49,1
53,North East,1800,Aircel,Not Bid,0,1.4,9,3
53,North East,1800,Bharti,Not Bid,0,1.4,35,1
53,North East,1800,Idea,Not Bid,0,1.4,5,4
53,North East,1800,RCL,Not Bid,0,-,-,-
53,North East,1800,Jio,Not Bid,0,1.4,32,2
53,North East,1800,Tata Tele,Not Bid,0,-,-,-
53,North East,1800,Telewings,Not Bid,0,-,-,-
53,North East,1800,Vodafone,Not Bid,0,-,-,-
53,Orissa,1800,Aircel,Not Bid,0,-,-,-
53,Orissa,1800,Bharti,Not Bid,0,3.2,25,1
53,Orissa,1800,Idea,Not Bid,0,-,-,-
53,Orissa,1800,RCL,Not Bid,0,-,-,-
53,Orissa,1800,Jio,Not Bid,0,3.2,25,2
53,Orissa,1800,Tata Tele,Not Bid,0,-,-,-
53,Orissa,1800,Telewings,Not Bid,0,-,-,-
53,Orissa,1800,Vodafone,Not Bid,0,-,-,-
53,Punjab,1800,Aircel,Not Bid,0,-,-,-
53,Punjab,1800,Bharti,Not Bid,0,10.8,39,2
53,Punjab,1800,Idea,Not Bid,0,10.8,40,1
53,Punjab,1800,RCL,Not Bid,0,-,-,-
53,Punjab,1800,Jio,Not Bid,0,-,-,-
53,Punjab,1800,Tata Tele,Not Bid,0,-,-,-
53,Punjab,1800,Telewings,Not Bid,0,-,-,-
53,Punjab,1800,Vodafone,Not Bid,0,10.8,3,3
53,Rajasthan,1800,Aircel,Not Bid,0,5.2,8,2
53,Rajasthan,1800,Bharti,Not Bid,0,5.2,41,1
53,Rajasthan,1800,Idea,Not Bid,0,-,-,-
53,Rajasthan,1800,RCL,Not Bid,0,-,-,-
53,Rajasthan,1800,Jio,Not Bid,0,-,-,-
53,Rajasthan,1800,Tata Tele,Not Bid,0,-,-,-
53,Rajasthan,1800,Telewings,Not Bid,0,-,-,-
53,Rajasthan,1800,Vodafone,Not Bid,0,5.2,4,3
53,Tamil Nadu,1800,Aircel,Not Bid,0,-,-,-
53,Tamil Nadu,1800,Bharti,Not Bid,0,41.6,25,2
53,Tamil Nadu,1800,Idea,Not Bid,0,-,-,-
53,Tamil Nadu,1800,RCL,Not Bid,0,-,-,-
53,Tamil Nadu,1800,Jio,Not Bid,0,41.6,31,1
53,Tamil Nadu,1800,Tata Tele,Not Bid,0,-,-,-
53,Tamil Nadu,1800,Telewings,Not Bid,0,-,-,-
53,Tamil Nadu,1800,Vodafone,Not Bid,0,-,-,-
53,Uttar Pradesh (East),1800,Aircel,Not Bid,0,12.8,9,3
53,Uttar Pradesh (East),1800,Bharti,Not Bid,0,12.68,0,-
53,Uttar Pradesh (East),1800,Idea,Not Bid,0,-,-,-
53,Uttar Pradesh (East),1800,RCL,Not Bid,0,-,-,-
53,Uttar Pradesh (East),1800,Jio,Not Bid,0,-,-,-
53,Uttar Pradesh (East),1800,Tata Tele,Not Bid,0,-,-,-
53,Uttar Pradesh (East),1800,Telewings,Not Bid,0,12.8,9,2
53,Uttar Pradesh (East),1800,Vodafone,Not Bid,0,12.8,20,1
53,Uttar Pradesh (West),1800,Aircel,Not Bid,0,-,-,-
53,Uttar Pradesh (West),1800,Bharti,Not Bid,0,17.41,-,-
53,Uttar Pradesh (West),1800,Idea,Not Bid,0,18.99,0,-
53,Uttar Pradesh (West),1800,RCL,Not Bid,0,-,-,-
53,Uttar Pradesh (West),1800,Jio,Not Bid,0,-,-,-
53,Uttar Pradesh (West),1800,Tata Tele,Not Bid,0,-,-,-
53,Uttar Pradesh (West),1800,Telewings,Not Bid,0,18.99,10,1
53,Uttar Pradesh (West),1800,Vodafone,Not Bid,0,-,-,-
53,West Bengal,1800,Aircel,Not Bid,0,5.01,6,2
53,West Bengal,1800,Bharti,Not Bid,0,4.92,22,3
53,West Bengal,1800,Idea,Not Bid,0,-,-,-
53,West Bengal,1800,RCL,Not Bid,0,-,-,-
53,West Bengal,1800,Jio,Not Bid,0,5.01,28,1
53,West Bengal,1800,Tata Tele,Not Bid,0,-,-,-
53,West Bengal,1800,Telewings,Not Bid,0,-,-,-
53,West Bengal,1800,Vodafone,Not Bid,0,-,-,-
53,Delhi,900,Aircel,Not Bid,0,-,-,-
53,Delhi,900,Bharti,Not Bid,0,748.36,6,1
53,Delhi,900,Idea,Not Bid,0,740.96,5,3
53,Delhi,900,RCL,Not Bid,0,-,-,-
53,Delhi,900,Jio,Not Bid,0,472.52,-,-
53,Delhi,900,Tata Tele,Not Bid,0,-,-,-
53,Delhi,900,Telewings,Not Bid,0,-,-,-
53,Delhi,900,Vodafone,Not Bid,0,740.96,5,2
53,Kolkata,900,Aircel,Not Bid,0,-,-,-
53,Kolkata,900,Bharti,Not Bid,0,196.57,7,1
53,Kolkata,900,Idea,Not Bid,0,164.86,-,-
53,Kolkata,900,RCL,Not Bid,0,-,-,-
53,Kolkata,900,Jio,Not Bid,0,-,-,-
53,Kolkata,900,Tata Tele,Not Bid,0,183.54,-,-
53,Kolkata,900,Telewings,Not Bid,0,-,-,-
53,Kolkata,900,Vodafone,Not Bid,0,196.57,7,2
53,Mumbai,900,Aircel,Not Bid,0,-,-,-
53,Mumbai,900,Bharti,Not Bid,0,568.72,5,1
53,Mumbai,900,Idea,Not Bid,0,552.05,-,-
53,Mumbai,900,RCL,Not Bid,0,-,-,-
53,Mumbai,900,Jio,Not Bid,0,546.59,-,-
53,Mumbai,900,Tata Tele,Not Bid,0,473.24,-,-
53,Mumbai,900,Telewings,Not Bid,0,-,-,-
53,Mumbai,900,Vodafone,Not Bid,0,563.09,11,2
54,Andhra Pradesh,1800,Aircel,Not Bid,0,-,-,-
54,Andhra Pradesh,1800,Bharti,Not Bid,0,32.6,45,1
54,Andhra Pradesh,1800,Idea,Not Bid,0,32.6,30,2
54,Andhra Pradesh,1800,RCL,Not Bid,0,-,-,-
54,Andhra Pradesh,1800,Jio,Not Bid,0,32.6,29,3
54,Andhra Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
54,Andhra Pradesh,1800,Telewings,Not Bid,0,32.6,7,4
54,Andhra Pradesh,1800,Vodafone,Not Bid,0,-,-,-
54,Assam,1800,Aircel,Not Bid,0,-,-,-
54,Assam,1800,Bharti,Bid,5,5.97,5,2
54,Assam,1800,Idea,Not Bid,0,-,-,-
54,Assam,1800,RCL,Not Bid,0,-,-,-
54,Assam,1800,Jio,Bid,29,5.97,29,1
54,Assam,1800,Tata Tele,Not Bid,0,-,-,-
54,Assam,1800,Telewings,Bid,30,5.97,0,-
54,Assam,1800,Vodafone,Not Bid,0,-,-,-
54,Bihar,1800,Aircel,Not Bid,0,-,-,-
54,Bihar,1800,Bharti,Not Bid,0,8.62,0,-
54,Bihar,1800,Idea,Not Bid,0,-,-,-
54,Bihar,1800,RCL,Not Bid,0,-,-,-
54,Bihar,1800,Jio,Not Bid,0,-,-,-
54,Bihar,1800,Tata Tele,Not Bid,0,-,-,-
54,Bihar,1800,Telewings,Not Bid,0,8.62,11,1
54,Bihar,1800,Vodafone,Not Bid,0,-,-,-
54,Delhi,1800,Aircel,Not Bid,0,-,-,-
54,Delhi,1800,Bharti,Bid,25,72.8,35,2
54,Delhi,1800,Idea,Bid,12,72.8,12,3
54,Delhi,1800,RCL,Not Bid,0,-,-,-
54,Delhi,1800,Jio,Bid,27,72.8,27,1
54,Delhi,1800,Tata Tele,Not Bid,0,-,-,-
54,Delhi,1800,Telewings,Not Bid,0,-,-,-
54,Delhi,1800,Vodafone,Not Bid,0,71.38,31,4
54,Gujarat,1800,Aircel,Not Bid,0,-,-,-
54,Gujarat,1800,Bharti,Not Bid,0,29.45,-,-
