Clock_Round,Service_Area,Band,Bidder,bid_decision,No of block( s) selecte d,prov_win_bid,Provisi onally Alloca ted Block( s) at end of clock round,prov_rank
38,Uttar Pradesh (West),800,Jio,No,0,166.25,4,1
38,Uttar Pradesh (West),800,Vodafone,No,0,0,0,0
38,Uttar Pradesh (West),900,Adani,No,0,0,0,0
38,Uttar Pradesh (West),900,Bharti,No,0,0,0,0
38,Uttar Pradesh (West),900,Jio,No,0,0,0,0
38,Uttar Pradesh (West),900,Vodafone,No,0,0,0,0
38,Uttar Pradesh (West),1800,Adani,No,0,0,0,0
38,Uttar Pradesh (West),1800,Bharti,No,0,0,0,0
38,Uttar Pradesh (West),1800,Jio,No,0,0,0,0
38,Uttar Pradesh (West),1800,Vodafone,No,0,0,0,0
38,Uttar Pradesh (West),2100,Adani,No,0,0,0,0
38,Uttar Pradesh (West),2100,Bharti,No,0,0,0,0
38,Uttar Pradesh (West),2100,Jio,No,0,0,0,0
38,Uttar Pradesh (West),2100,Vodafone,No,0,0,0,0
38,Uttar Pradesh (West),3300,Adani,No,0,0,0,0
38,Uttar Pradesh (West),3300,Bharti,No,0,130,10,2
38,Uttar Pradesh (West),3300,Jio,No,0,130,13,1
38,Uttar Pradesh (West),3300,Vodafone,No,0,130,5,3
38,West Bengal,26,Adani,No,0,0,0,0
38,West Bengal,26,Bharti,No,0,9.5,16,2
38,West Bengal,26,Jio,No,0,9.5,20,1
38,West Bengal,26,Vodafone,No,0,9.5,8,3
38,West Bengal,600,Adani,No,0,0,0,0
38,West Bengal,600,Bharti,No,0,0,0,0
38,West Bengal,600,Jio,No,0,0,0,0
38,West Bengal,600,Vodafone,No,0,0,0,0
38,West Bengal,700,Adani,No,0,0,0,0
38,West Bengal,700,Bharti,No,0,0,0,0
38,West Bengal,700,Jio,No,0,510,2,1
38,West Bengal,700,Vodafone,No,0,0,0,0
38,West Bengal,800,Adani,No,0,0,0,0
38,West Bengal,800,Bharti,No,0,0,0,0
38,West Bengal,800,Jio,No,0,0,0,0
38,West Bengal,800,Vodafone,No,0,0,0,0
38,West Bengal,900,Adani,No,0,0,0,0
38,West Bengal,900,Bharti,No,0,0,0,0
38,West Bengal,900,Jio,No,0,0,0,0
38,West Bengal,900,Vodafone,No,0,0,0,0
38,West Bengal,1800,Adani,No,0,0,0,0
38,West Bengal,1800,Bharti,No,0,0,0,0
38,West Bengal,1800,Jio,No,0,0,0,0
38,West Bengal,1800,Vodafone,No,0,0,0,0
38,West Bengal,2100,Adani,No,0,0,0,0
38,West Bengal,2100,Bharti,No,0,185,1,1
38,West Bengal,2100,Jio,No,0,0,0,0
38,West Bengal,2100,Vodafone,No,0,0,0,0
38,West Bengal,3300,Adani,No,0,0,0,0
38,West Bengal,3300,Bharti,No,0,90,10,2
38,West Bengal,3300,Jio,No,0,90,10,1
38,West Bengal,3300,Vodafone,No,0,90,5,3
39,Andhra Pradesh,26,Adani,No,0,28.5,1,3
39,Andhra Pradesh,26,Bharti,No,0,28.5,16,2
39,Andhra Pradesh,26,Jio,No,0,28.5,20,1
39,Andhra Pradesh,26,Vodafone,No,0,28.5,4,4
39,Andhra Pradesh,600,Adani,No,0,0,0,0
39,Andhra Pradesh,600,Bharti,No,0,0,0,0
39,Andhra Pradesh,600,Jio,No,0,0,0,0
39,Andhra Pradesh,600,Vodafone,No,0,0,0,0
39,Andhra Pradesh,700,Adani,No,0,0,0,0
39,Andhra Pradesh,700,Bharti,No,0,0,0,0
39,Andhra Pradesh,700,Jio,No,0,1590,2,1
39,Andhra Pradesh,700,Vodafone,No,0,0,0,0
39,Andhra Pradesh,800,Adani,No,0,0,0,0
39,Andhra Pradesh,800,Bharti,No,0,0,0,0
39,Andhra Pradesh,800,Jio,No,0,0,0,0
39,Andhra Pradesh,800,Vodafone,No,0,0,0,0
39,Andhra Pradesh,900,Adani,No,0,0,0,0
39,Andhra Pradesh,900,Bharti,No,0,0,0,0
39,Andhra Pradesh,900,Jio,No,0,0,0,0
39,Andhra Pradesh,900,Vodafone,No,0,0,0,0
39,Andhra Pradesh,1800,Adani,No,0,0,0,0
39,Andhra Pradesh,1800,Bharti,No,0,0,0,0
39,Andhra Pradesh,1800,Jio,No,0,0,0,0
39,Andhra Pradesh,1800,Vodafone,No,0,34.4,17,1
39,Andhra Pradesh,2100,Adani,No,0,0,0,0
39,Andhra Pradesh,2100,Bharti,No,0,0,0,0
39,Andhra Pradesh,2100,Jio,No,0,0,0,0
39,Andhra Pradesh,2100,Vodafone,No,0,0,0,0
39,Andhra Pradesh,2300,Adani,No,0,0,0,0
39,Andhra Pradesh,2300,Bharti,No,0,0,0,0
39,Andhra Pradesh,2300,Jio,No,0,0,0,0
39,Andhra Pradesh,2300,Vodafone,No,0,0,0,0
39,Andhra Pradesh,2500,Adani,No,0,0,0,0
39,Andhra Pradesh,2500,Bharti,No,0,0,0,0
39,Andhra Pradesh,2500,Jio,No,0,0,0,0
39,Andhra Pradesh,2500,Vodafone,No,0,510,1,1
39,Andhra Pradesh,3300,Adani,No,0,0,0,0
39,Andhra Pradesh,3300,Bharti,No,0,260,10,2
39,Andhra Pradesh,3300,Jio,No,0,260,10,1
39,Andhra Pradesh,3300,Vodafone,No,0,260,5,3
39,Assam,26,Adani,No,0,0,0,0
39,Assam,26,Bharti,No,0,5,16,2
39,Assam,26,Jio,No,0,5,20,1
39,Assam,26,Vodafone,No,0,0,0,0
39,Assam,600,Adani,No,0,0,0,0
39,Assam,600,Bharti,No,0,0,0,0
39,Assam,600,Jio,No,0,0,0,0
39,Assam,600,Vodafone,No,0,0,0,0
39,Assam,700,Adani,No,0,0,0,0
39,Assam,700,Bharti,No,0,0,0,0
39,Assam,700,Jio,No,0,285,2,1
39,Assam,700,Vodafone,No,0,0,0,0
39,Assam,800,Adani,No,0,0,0,0
39,Assam,800,Bharti,No,0,0,0,0
39,Assam,800,Jio,No,0,62.5,4,1
39,Assam,800,Vodafone,No,0,0,0,0
39,Assam,900,Adani,No,0,0,0,0
39,Assam,900,Bharti,No,0,11.2,19,1
39,Assam,900,Jio,No,0,0,0,0
39,Assam,900,Vodafone,No,0,0,0,0
39,Assam,1800,Adani,No,0,0,0,0
39,Assam,1800,Bharti,No,0,0,0,0
39,Assam,1800,Jio,No,0,0,0,0
39,Assam,1800,Vodafone,No,0,0,0,0
39,Assam,2100,Adani,No,0,0,0,0
39,Assam,2100,Bharti,No,0,0,0,0
39,Assam,2100,Jio,No,0,0,0,0
39,Assam,2100,Vodafone,No,0,0,0,0
39,Assam,3300,Adani,No,0,0,0,0
39,Assam,3300,Bharti,No,0,50,10,2
39,Assam,3300,Jio,No,0,50,10,1
39,Assam,3300,Vodafone,No,0,0,0,0
39,Bihar,26,Adani,No,0,0,0,0
39,Bihar,26,Bharti,No,0,13.5,16,2
39,Bihar,26,Jio,No,0,13.5,20,1
39,Bihar,26,Vodafone,No,0,0,0,0
39,Bihar,600,Adani,No,0,0,0,0
39,Bihar,600,Bharti,No,0,0,0,0
39,Bihar,600,Jio,No,0,0,0,0
39,Bihar,600,Vodafone,No,0,0,0,0
39,Bihar,700,Adani,No,0,0,0,0
39,Bihar,700,Bharti,No,0,0,0,0
39,Bihar,700,Jio,No,0,725,2,1
39,Bihar,700,Vodafone,No,0,0,0,0
39,Bihar,800,Adani,No,0,0,0,0
39,Bihar,800,Bharti,No,0,0,0,0
39,Bihar,800,Jio,No,0,0,0,0
39,Bihar,800,Vodafone,No,0,0,0,0
39,Bihar,900,Adani,No,0,0,0,0
39,Bihar,900,Bharti,No,0,0,0,0
39,Bihar,900,Jio,No,0,0,0,0
39,Bihar,900,Vodafone,No,0,0,0,0
39,Bihar,1800,Adani,No,0,0,0,0
39,Bihar,1800,Bharti,No,0,0,0,0
39,Bihar,1800,Jio,No,0,0,0,0
39,Bihar,1800,Vodafone,No,0,0,0,0
39,Bihar,2100,Adani,No,0,0,0,0
39,Bihar,2100,Bharti,No,0,340,1,1
39,Bihar,2100,Jio,No,0,0,0,0
39,Bihar,2100,Vodafone,No,0,0,0,0
39,Bihar,2500,Adani,No,0,0,0,0
39,Bihar,2500,Bharti,No,0,0,0,0
39,Bihar,2500,Jio,No,0,0,0,0
39,Bihar,2500,Vodafone,No,0,0,0,0
39,Bihar,3300,Adani,No,0,0,0,0
39,Bihar,3300,Bharti,No,0,120,10,2
39,Bihar,3300,Jio,No,0,120,10,1
39,Bihar,3300,Vodafone,No,0,120,5,3
39,Delhi,26,Adani,No,0,0,0,0
39,Delhi,26,Bharti,No,0,44.5,16,2
39,Delhi,26,Jio,No,0,44.5,20,1
39,Delhi,26,Vodafone,No,0,44.5,4,3
39,Delhi,600,Adani,No,0,0,0,0
39,Delhi,600,Bharti,No,0,0,0,0
39,Delhi,600,Jio,No,0,0,0,0
39,Delhi,600,Vodafone,No,0,0,0,0
39,Delhi,700,Adani,No,0,0,0,0
39,Delhi,700,Bharti,No,0,0,0,0
39,Delhi,700,Jio,No,0,2545,2,1
39,Delhi,700,Vodafone,No,0,0,0,0
39,Delhi,800,Adani,No,0,0,0,0
39,Delhi,800,Bharti,No,0,0,0,0
39,Delhi,800,Jio,No,0,0,0,0
39,Delhi,800,Vodafone,No,0,0,0,0
39,Delhi,900,Adani,No,0,0,0,0
39,Delhi,900,Bharti,No,0,0,0,0
39,Delhi,900,Jio,No,0,0,0,0
39,Delhi,900,Vodafone,No,0,0,0,0
39,Delhi,1800,Adani,No,0,0,0,0
39,Delhi,1800,Bharti,No,0,0,0,0
39,Delhi,1800,Jio,No,0,0,0,0
39,Delhi,1800,Vodafone,No,0,0,0,0
39,Delhi,2100,Adani,No,0,0,0,0
39,Delhi,2100,Bharti,No,0,1120,1,1
39,Delhi,2100,Jio,No,0,0,0,0
39,Delhi,2100,Vodafone,No,0,0,0,0
39,Delhi,2300,Adani,No,0,0,0,0
39,Delhi,2300,Bharti,No,0,0,0,0
39,Delhi,2300,Jio,No,0,0,0,0
39,Delhi,2300,Vodafone,No,0,0,0,0
39,Delhi,2500,Adani,No,0,0,0,0
39,Delhi,2500,Bharti,No,0,0,0,0
39,Delhi,2500,Jio,No,0,0,0,0
39,Delhi,2500,Vodafone,No,0,0,0,0
39,Delhi,3300,Adani,No,0,0,0,0
39,Delhi,3300,Bharti,No,0,400,10,2
39,Delhi,3300,Jio,No,0,400,10,1
39,Delhi,3300,Vodafone,No,0,400,5,3
39,Gujarat,26,Adani,No,0,25,2,3
39,Gujarat,26,Bharti,No,0,25,16,2
39,Gujarat,26,Jio,No,0,25,20,1
39,Gujarat,26,Vodafone,No,0,25,9,4
39,Gujarat,600,Adani,No,0,0,0,0
39,Gujarat,600,Bharti,No,0,0,0,0
39,Gujarat,600,Jio,No,0,0,0,0
39,Gujarat,600,Vodafone,No,0,0,0,0
39,Gujarat,700,Adani,No,0,0,0,0
39,Gujarat,700,Bharti,No,0,0,0,0
39,Gujarat,700,Jio,No,0,1410,2,1
39,Gujarat,700,Vodafone,No,0,0,0,0
39,Gujarat,800,Adani,No,0,0,0,0
39,Gujarat,800,Bharti,No,0,0,0,0
39,Gujarat,800,Jio,No,0,0,0,0
39,Gujarat,800,Vodafone,No,0,0,0,0
39,Gujarat,900,Adani,No,0,0,0,0
39,Gujarat,900,Bharti,No,0,0,0,0
39,Gujarat,900,Jio,No,0,0,0,0
39,Gujarat,900,Vodafone,No,0,0,0,0
39,Gujarat,1800,Adani,No,0,0,0,0
39,Gujarat,1800,Bharti,No,0,0,0,0
39,Gujarat,1800,Jio,No,0,30,50,1
39,Gujarat,1800,Vodafone,No,0,0,0,0
39,Gujarat,2100,Adani,No,0,0,0,0
39,Gujarat,2100,Bharti,No,0,625,1,1
39,Gujarat,2100,Jio,No,0,0,0,0
39,Gujarat,2100,Vodafone,No,0,0,0,0
39,Gujarat,2500,Adani,No,0,0,0,0
39,Gujarat,2500,Bharti,No,0,0,0,0
39,Gujarat,2500,Jio,No,0,0,0,0
39,Gujarat,2500,Vodafone,No,0,0,0,0
39,Gujarat,3300,Adani,No,0,0,0,0
39,Gujarat,3300,Bharti,No,0,230,10,2
39,Gujarat,3300,Jio,No,0,230,10,1
39,Gujarat,3300,Vodafone,No,0,230,5,3
39,Haryana,26,Adani,No,0,0,0,0
39,Haryana,26,Bharti,No,0,6.5,16,2
39,Haryana,26,Jio,No,0,6.5,20,1
39,Haryana,26,Vodafone,No,0,6.5,8,3
39,Haryana,600,Adani,No,0,0,0,0
39,Haryana,600,Bharti,No,0,0,0,0
39,Haryana,600,Jio,No,0,0,0,0
39,Haryana,600,Vodafone,No,0,0,0,0
39,Haryana,700,Adani,No,0,0,0,0
39,Haryana,700,Bharti,No,0,0,0,0
39,Haryana,700,Jio,No,0,355,2,1
39,Haryana,700,Vodafone,No,0,0,0,0
39,Haryana,800,Adani,No,0,0,0,0
39,Haryana,800,Bharti,No,0,0,0,0
39,Haryana,800,Jio,No,0,0,0,0
39,Haryana,800,Vodafone,No,0,0,0,0
39,Haryana,900,Adani,No,0,0,0,0
39,Haryana,900,Bharti,No,0,0,0,0
39,Haryana,900,Jio,No,0,0,0,0
39,Haryana,900,Vodafone,No,0,0,0,0
39,Haryana,1800,Adani,No,0,0,0,0
39,Haryana,1800,Bharti,No,0,0,0,0
39,Haryana,1800,Jio,No,0,0,0,0
39,Haryana,1800,Vodafone,No,0,0,0,0
39,Haryana,2100,Adani,No,0,0,0,0
39,Haryana,2100,Bharti,No,0,170,1,1
39,Haryana,2100,Jio,No,0,0,0,0
39,Haryana,2100,Vodafone,No,0,0,0,0
39,Haryana,3300,Adani,No,0,0,0,0
39,Haryana,3300,Bharti,No,0,60,10,2
39,Haryana,3300,Jio,No,0,60,10,1
39,Haryana,3300,Vodafone,No,0,60,5,3
39,Himachal Pradesh,26,Adani,No,0,0,0,0
39,Himachal Pradesh,26,Bharti,No,0,2.5,16,2
39,Himachal Pradesh,26,Jio,No,0,2.5,20,1
39,Himachal Pradesh,26,Vodafone,No,0,0,0,0
39,Himachal Pradesh,600,Adani,No,0,0,0,0
39,Himachal Pradesh,600,Bharti,No,0,0,0,0
39,Himachal Pradesh,600,Jio,No,0,0,0,0
39,Himachal Pradesh,600,Vodafone,No,0,0,0,0
39,Himachal Pradesh,700,Adani,No,0,0,0,0
39,Himachal Pradesh,700,Bharti,No,0,0,0,0
39,Himachal Pradesh,700,Jio,No,0,130,2,1
39,Himachal Pradesh,700,Vodafone,No,0,0,0,0
39,Himachal Pradesh,800,Adani,No,0,0,0,0
39,Himachal Pradesh,800,Bharti,No,0,0,0,0
39,Himachal Pradesh,800,Jio,No,0,0,0,0
39,Himachal Pradesh,800,Vodafone,No,0,0,0,0
39,Himachal Pradesh,900,Adani,No,0,0,0,0
39,Himachal Pradesh,900,Bharti,No,0,0,0,0
39,Himachal Pradesh,900,Jio,No,0,0,0,0
39,Himachal Pradesh,900,Vodafone,No,0,0,0,0
39,Himachal Pradesh,1800,Adani,No,0,0,0,0
39,Himachal Pradesh,1800,Bharti,No,0,2.8,25,1
39,Himachal Pradesh,1800,Jio,No,0,0,0,0
39,Himachal Pradesh,1800,Vodafone,No,0,0,0,0
39,Himachal Pradesh,2100,Adani,No,0,0,0,0
39,Himachal Pradesh,2100,Bharti,No,0,0,0,0
39,Himachal Pradesh,2100,Jio,No,0,0,0,0
39,Himachal Pradesh,2100,Vodafone,No,0,0,0,0
39,Himachal Pradesh,2500,Adani,No,0,0,0,0
39,Himachal Pradesh,2500,Bharti,No,0,0,0,0
39,Himachal Pradesh,2500,Jio,No,0,0,0,0
39,Himachal Pradesh,2500,Vodafone,No,0,0,0,0
39,Himachal Pradesh,3300,Adani,No,0,0,0,0
39,Himachal Pradesh,3300,Bharti,No,0,20,10,2
39,Himachal Pradesh,3300,Jio,No,0,20,13,1
39,Himachal Pradesh,3300,Vodafone,No,0,0,0,0
39,Jammu & Kashmir,26,Adani,No,0,0,0,0
39,Jammu & Kashmir,26,Bharti,No,0,1.5,16,2
39,Jammu & Kashmir,26,Jio,No,0,1.5,20,1
39,Jammu & Kashmir,26,Vodafone,No,0,0,0,0
39,Jammu & Kashmir,600,Adani,No,0,0,0,0
39,Jammu & Kashmir,600,Bharti,No,0,0,0,0
39,Jammu & Kashmir,600,Jio,No,0,0,0,0
39,Jammu & Kashmir,600,Vodafone,No,0,0,0,0
39,Jammu & Kashmir,700,Adani,No,0,0,0,0
39,Jammu & Kashmir,700,Bharti,No,0,0,0,0
39,Jammu & Kashmir,700,Jio,No,0,80,2,1
39,Jammu & Kashmir,700,Vodafone,No,0,0,0,0
39,Jammu & Kashmir,800,Adani,No,0,0,0,0
39,Jammu & Kashmir,800,Bharti,No,0,0,0,0
39,Jammu & Kashmir,800,Jio,No,0,17.5,4,1
39,Jammu & Kashmir,800,Vodafone,No,0,0,0,0
39,Jammu & Kashmir,900,Adani,No,0,0,0,0
39,Jammu & Kashmir,900,Bharti,No,0,3.2,25,1
39,Jammu & Kashmir,900,Jio,No,0,0,0,0
39,Jammu & Kashmir,900,Vodafone,No,0,0,0,0
39,Jammu & Kashmir,1800,Adani,No,0,0,0,0
39,Jammu & Kashmir,1800,Bharti,No,0,0,0,0
39,Jammu & Kashmir,1800,Jio,No,0,0,0,0
39,Jammu & Kashmir,1800,Vodafone,No,0,0,0,0
39,Jammu & Kashmir,2100,Adani,No,0,0,0,0
39,Jammu & Kashmir,2100,Bharti,No,0,0,0,0
39,Jammu & Kashmir,2100,Jio,No,0,0,0,0
39,Jammu & Kashmir,2100,Vodafone,No,0,0,0,0
39,Jammu & Kashmir,2500,Adani,No,0,0,0,0
39,Jammu & Kashmir,2500,Bharti,No,0,0,0,0
39,Jammu & Kashmir,2500,Jio,No,0,0,0,0
39,Jammu & Kashmir,2500,Vodafone,No,0,0,0,0
39,Jammu & Kashmir,3300,Adani,No,0,0,0,0
39,Jammu & Kashmir,3300,Bharti,No,0,10,10,2
39,Jammu & Kashmir,3300,Jio,No,0,10,13,1
39,Jammu & Kashmir,3300,Vodafone,No,0,0,0,0
39,Karnataka,26,Adani,No,0,20,1,3
39,Karnataka,26,Bharti,No,0,20,16,2
39,Karnataka,26,Jio,No,0,20,20,1
39,Karnataka,26,Vodafone,No,0,20,4,4
39,Karnataka,600,Adani,No,0,0,0,0
39,Karnataka,600,Bharti,No,0,0,0,0
39,Karnataka,600,Jio,No,0,0,0,0
39,Karnataka,600,Vodafone,No,0,0,0,0
39,Karnataka,700,Adani,No,0,0,0,0
39,Karnataka,700,Bharti,No,0,0,0,0
39,Karnataka,700,Jio,No,0,1100,2,1
39,Karnataka,700,Vodafone,No,0,0,0,0
39,Karnataka,800,Adani,No,0,0,0,0
39,Karnataka,800,Bharti,No,0,0,0,0
39,Karnataka,800,Jio,No,0,0,0,0
39,Karnataka,800,Vodafone,No,0,0,0,0
39,Karnataka,900,Adani,No,0,0,0,0
39,Karnataka,900,Bharti,No,0,0,0,0
39,Karnataka,900,Jio,No,0,0,0,0
39,Karnataka,900,Vodafone,No,0,0,0,0
39,Karnataka,1800,Adani,No,0,0,0,0
39,Karnataka,1800,Bharti,No,0,0,0,0
39,Karnataka,1800,Jio,No,0,0,0,0
39,Karnataka,1800,Vodafone,No,0,0,0,0
39,Karnataka,2100,Adani,No,0,0,0,0
39,Karnataka,2100,Bharti,No,0,0,0,0
39,Karnataka,2100,Jio,No,0,0,0,0
39,Karnataka,2100,Vodafone,No,0,500,1,1
39,Karnataka,2300,Adani,No,0,0,0,0
39,Karnataka,2300,Bharti,No,0,0,0,0
39,Karnataka,2300,Jio,No,0,0,0,0
39,Karnataka,2300,Vodafone,No,0,0,0,0
39,Karnataka,2500,Adani,No,0,0,0,0
39,Karnataka,2500,Bharti,No,0,0,0,0
39,Karnataka,2500,Jio,No,0,0,0,0
39,Karnataka,2500,Vodafone,No,0,0,0,0
39,Karnataka,3300,Adani,No,0,0,0,0
39,Karnataka,3300,Bharti,No,0,180,10,2
39,Karnataka,3300,Jio,No,0,180,13,1
39,Karnataka,3300,Vodafone,No,0,180,5,3
39,Kerala,26,Adani,No,0,0,0,0
39,Kerala,26,Bharti,No,0,9.5,16,2
39,Kerala,26,Jio,No,0,9.5,20,1
39,Kerala,26,Vodafone,No,0,9.5,16,3
39,Kerala,600,Adani,No,0,0,0,0
39,Kerala,600,Bharti,No,0,0,0,0
39,Kerala,600,Jio,No,0,0,0,0
39,Kerala,600,Vodafone,No,0,0,0,0
39,Kerala,700,Adani,No,0,0,0,0
39,Kerala,700,Bharti,No,0,0,0,0
39,Kerala,700,Jio,No,0,550,2,1
39,Kerala,700,Vodafone,No,0,0,0,0
39,Kerala,800,Adani,No,0,0,0,0
39,Kerala,800,Bharti,No,0,0,0,0
39,Kerala,800,Jio,No,0,0,0,0
39,Kerala,800,Vodafone,No,0,0,0,0
39,Kerala,900,Adani,No,0,0,0,0
39,Kerala,900,Bharti,No,0,0,0,0
39,Kerala,900,Jio,No,0,0,0,0
39,Kerala,900,Vodafone,No,0,0,0,0
39,Kerala,1800,Adani,No,0,0,0,0
39,Kerala,1800,Bharti,No,0,0,0,0
39,Kerala,1800,Jio,No,0,0,0,0
39,Kerala,1800,Vodafone,No,0,0,0,0
39,Kerala,2100,Adani,No,0,0,0,0
39,Kerala,2100,Bharti,No,0,240,1,1
39,Kerala,2100,Jio,No,0,0,0,0
39,Kerala,2100,Vodafone,No,0,0,0,0
39,Kerala,3300,Adani,No,0,0,0,0
39,Kerala,3300,Bharti,No,0,90,10,2
39,Kerala,3300,Jio,No,0,90,13,1
39,Kerala,3300,Vodafone,No,0,90,5,3
39,Kolkata,26,Adani,No,0,0,0,0
39,Kolkata,26,Bharti,No,0,16,16,2
39,Kolkata,26,Jio,No,0,16,20,1
39,Kolkata,26,Vodafone,No,0,16,4,3
39,Kolkata,600,Adani,No,0,0,0,0
39,Kolkata,600,Bharti,No,0,0,0,0
39,Kolkata,600,Jio,No,0,0,0,0
39,Kolkata,600,Vodafone,No,0,0,0,0
39,Kolkata,700,Adani,No,0,0,0,0
39,Kolkata,700,Bharti,No,0,0,0,0
39,Kolkata,700,Jio,No,0,865,2,1
39,Kolkata,700,Vodafone,No,0,0,0,0
39,Kolkata,800,Adani,No,0,0,0,0
39,Kolkata,800,Bharti,No,0,0,0,0
39,Kolkata,800,Jio,No,0,0,0,0
39,Kolkata,800,Vodafone,No,0,0,0,0
39,Kolkata,900,Adani,No,0,0,0,0
39,Kolkata,900,Bharti,No,0,0,0,0
39,Kolkata,900,Jio,No,0,0,0,0
39,Kolkata,900,Vodafone,No,0,0,0,0
39,Kolkata,1800,Adani,No,0,0,0,0
39,Kolkata,1800,Bharti,No,0,19.4,25,1
39,Kolkata,1800,Jio,No,0,0,0,0
39,Kolkata,1800,Vodafone,No,0,0,0,0
39,Kolkata,2100,Adani,No,0,0,0,0
39,Kolkata,2100,Bharti,No,0,0,0,0
39,Kolkata,2100,Jio,No,0,0,0,0
39,Kolkata,2100,Vodafone,No,0,0,0,0
39,Kolkata,2300,Adani,No,0,0,0,0
39,Kolkata,2300,Bharti,No,0,0,0,0
39,Kolkata,2300,Jio,No,0,0,0,0
39,Kolkata,2300,Vodafone,No,0,0,0,0
39,Kolkata,2500,Adani,No,0,0,0,0
39,Kolkata,2500,Bharti,No,0,0,0,0
39,Kolkata,2500,Jio,No,0,0,0,0
39,Kolkata,2500,Vodafone,No,0,0,0,0
39,Kolkata,3300,Adani,No,0,0,0,0
39,Kolkata,3300,Bharti,No,0,150,10,2
39,Kolkata,3300,Jio,No,0,150,10,1
39,Kolkata,3300,Vodafone,No,0,150,5,3
39,Madhya Pradesh,26,Adani,No,0,0,0,0
39,Madhya Pradesh,26,Bharti,No,0,14.5,16,2
39,Madhya Pradesh,26,Jio,No,0,14.5,20,1
39,Madhya Pradesh,26,Vodafone,No,0,14.5,8,3
39,Madhya Pradesh,600,Adani,No,0,0,0,0
39,Madhya Pradesh,600,Bharti,No,0,0,0,0
39,Madhya Pradesh,600,Jio,No,0,0,0,0
39,Madhya Pradesh,600,Vodafone,No,0,0,0,0
39,Madhya Pradesh,700,Adani,No,0,0,0,0
39,Madhya Pradesh,700,Bharti,No,0,0,0,0
39,Madhya Pradesh,700,Jio,No,0,780,2,1
39,Madhya Pradesh,700,Vodafone,No,0,0,0,0
39,Madhya Pradesh,800,Adani,No,0,0,0,0
39,Madhya Pradesh,800,Bharti,No,0,0,0,0
39,Madhya Pradesh,800,Jio,No,0,0,0,0
39,Madhya Pradesh,800,Vodafone,No,0,0,0,0
39,Madhya Pradesh,900,Adani,No,0,0,0,0
39,Madhya Pradesh,900,Bharti,No,0,0,0,0
39,Madhya Pradesh,900,Jio,No,0,0,0,0
39,Madhya Pradesh,900,Vodafone,No,0,0,0,0
39,Madhya Pradesh,1800,Adani,No,0,0,0,0
39,Madhya Pradesh,1800,Bharti,No,0,0,0,0
39,Madhya Pradesh,1800,Jio,No,0,17.6,50,1
39,Madhya Pradesh,1800,Vodafone,No,0,0,0,0
39,Madhya Pradesh,2100,Adani,No,0,0,0,0
39,Madhya Pradesh,2100,Bharti,No,0,0,0,0
39,Madhya Pradesh,2100,Jio,No,0,0,0,0
39,Madhya Pradesh,2100,Vodafone,No,0,0,0,0
39,Madhya Pradesh,3300,Adani,No,0,0,0,0
39,Madhya Pradesh,3300,Bharti,No,0,130,10,2
39,Madhya Pradesh,3300,Jio,No,0,130,13,1
39,Madhya Pradesh,3300,Vodafone,No,0,130,5,3
39,Maharashtra,26,Adani,No,0,0,0,0
39,Maharashtra,26,Bharti,No,0,31.5,16,2
39,Maharashtra,26,Jio,No,0,31.5,20,1
39,Maharashtra,26,Vodafone,No,0,31.5,8,3
39,Maharashtra,600,Adani,No,0,0,0,0
39,Maharashtra,600,Bharti,No,0,0,0,0
39,Maharashtra,600,Jio,No,0,0,0,0
39,Maharashtra,600,Vodafone,No,0,0,0,0
39,Maharashtra,700,Adani,No,0,0,0,0
39,Maharashtra,700,Bharti,No,0,0,0,0
39,Maharashtra,700,Jio,No,0,1795,2,1
39,Maharashtra,700,Vodafone,No,0,0,0,0
39,Maharashtra,800,Adani,No,0,0,0,0
39,Maharashtra,800,Bharti,No,0,0,0,0
39,Maharashtra,800,Jio,No,0,0,0,0
39,Maharashtra,800,Vodafone,No,0,0,0,0
39,Maharashtra,900,Adani,No,0,0,0,0
39,Maharashtra,900,Bharti,No,0,0,0,0
39,Maharashtra,900,Jio,No,0,0,0,0
39,Maharashtra,900,Vodafone,No,0,0,0,0
39,Maharashtra,1800,Adani,No,0,0,0,0
39,Maharashtra,1800,Bharti,No,0,38,25,2
39,Maharashtra,1800,Jio,No,0,38,50,1
39,Maharashtra,1800,Vodafone,No,0,0,0,0
39,Maharashtra,2100,Adani,No,0,0,0,0
39,Maharashtra,2100,Bharti,No,0,0,0,0
39,Maharashtra,2100,Jio,No,0,0,0,0
39,Maharashtra,2100,Vodafone,No,0,0,0,0
39,Maharashtra,2500,Adani,No,0,0,0,0
39,Maharashtra,2500,Bharti,No,0,0,0,0
39,Maharashtra,2500,Jio,No,0,0,0,0
39,Maharashtra,2500,Vodafone,No,0,0,0,0
39,Maharashtra,3300,Adani,No,0,0,0,0
39,Maharashtra,3300,Bharti,No,0,290,10,2
39,Maharashtra,3300,Jio,No,0,290,10,1
39,Maharashtra,3300,Vodafone,No,0,290,5,3
39,Mumbai,26,Adani,No,0,39,2,3
39,Mumbai,26,Bharti,No,0,39,16,2
39,Mumbai,26,Jio,No,0,39,20,1
39,Mumbai,26,Vodafone,No,0,39,4,4
39,Mumbai,600,Adani,No,0,0,0,0
39,Mumbai,600,Bharti,No,0,0,0,0
39,Mumbai,600,Jio,No,0,0,0,0
39,Mumbai,600,Vodafone,No,0,0,0,0
39,Mumbai,700,Adani,No,0,0,0,0
