Clock_Round,Service_Area,Band,Bidder,bid_decision,No. of Block(s) Selected,prov_win_bid,Provisionally Allocated Block(s) at end of Clock Round,prov_rank
60,Bihar,800,Aircel,no,0,0,0,0
60,Bihar,800,Idea,no,0,0,0,0
60,Bihar,800, Tata Tele,no,0,0,0,0
60,Bihar,800,RCL,no,0,0,0,0
60,Bihar,800,Telewings,no,0,0,0,0
60,Bihar,800,Bharti,no,0,0,0,0
60,Bihar,800,Jio,no,0,0,0,0
60,Bihar,900,Vodafone,no,0,0,0,0
60,Bihar,900,Aircel,no,0,0,0,0
60,Bihar,900,Idea,no,0,81.36,25,1
60,Bihar,900, Tata Tele,no,0,0,0,0
60,Bihar,900,RCL,no,0,0,0,0
60,Bihar,900,Telewings,no,0,0,0,0
60,Bihar,900,Bharti,no,0,80.56,6,2
60,Bihar,900,Jio,no,0,0,0,0
60,Bihar,1800,Vodafone,no,0,0,0,0
60,Bihar,1800,Aircel,no,0,0,0,0
60,Bihar,1800,Idea,no,0,0,0,0
60,Bihar,1800, Tata Tele,no,0,0,0,0
60,Bihar,1800,RCL,no,0,0,0,0
60,Bihar,1800,Telewings,no,0,0,0,0
60,Bihar,1800,Bharti,no,0,0,0,0
60,Bihar,1800,Jio,no,0,0,0,0
60,Delhi,800,Vodafone,no,0,0,0,0
60,Delhi,800,Aircel,no,0,0,0,0
60,Delhi,800,Idea,no,0,0,0,0
60,Delhi,800, Tata Tele,no,0,921.89,0,0
60,Delhi,800,RCL,no,0,0,0,0
60,Delhi,800,Telewings,no,0,0,0,0
60,Delhi,800,Bharti,no,0,0,0,0
60,Delhi,800,Jio,Bid,3,921.89,3,1
60,Delhi,2100,Vodafone,no,0,0,0,0
60,Delhi,2100,Aircel,no,0,0,0,0
60,Delhi,2100,Idea,no,0,0,0,0
60,Delhi,2100, Tata Tele,no,0,0,0,0
60,Delhi,2100,RCL,no,0,0,0,0
60,Delhi,2100,Telewings,no,0,0,0,0
60,Delhi,2100,Bharti,no,0,0,0,0
60,Delhi,2100,Jio,no,0,0,0,0
60,Gujarat,800,Vodafone,no,0,0,0,0
60,Gujarat,800,Aircel,no,0,0,0,0
60,Gujarat,800,Idea,no,0,0,0,0
60,Gujarat,800, Tata Tele,no,0,0,0,0
60,Gujarat,800,RCL,no,0,347.18,2,1
60,Gujarat,800,Telewings,no,0,0,0,0
60,Gujarat,800,Bharti,no,0,0,0,0
60,Gujarat,800,Jio,no,0,0,0,0
60,Gujarat,900,Vodafone,no,0,146.71,30,1
60,Gujarat,900,Aircel,no,0,0,0,0
60,Gujarat,900,Idea,no,0,134.6,25,2
60,Gujarat,900, Tata Tele,no,0,0,0,0
60,Gujarat,900,RCL,no,0,0,0,0
60,Gujarat,900,Telewings,no,0,0,0,0
60,Gujarat,900,Bharti,no,0,0,0,0
60,Gujarat,900,Jio,no,0,0,0,0
60,Gujarat,1800,Vodafone,no,0,47.6,17,1
60,Gujarat,1800,Aircel,no,0,0,0,0
60,Gujarat,1800,Idea,no,0,0,0,0
60,Gujarat,1800, Tata Tele,no,0,0,0,0
60,Gujarat,1800,RCL,no,0,0,0,0
60,Gujarat,1800,Telewings,no,0,0,0,0
60,Gujarat,1800,Bharti,no,0,0,0,0
60,Gujarat,1800,Jio,no,0,0,0,0
60,Gujarat,2100,Vodafone,no,0,0,0,0
60,Gujarat,2100,Aircel,no,0,0,0,0
60,Gujarat,2100,Idea,no,0,0,0,0
60,Gujarat,2100, Tata Tele,no,0,0,0,0
60,Gujarat,2100,RCL,no,0,0,0,0
60,Gujarat,2100,Telewings,no,0,0,0,0
60,Gujarat,2100,Bharti,no,0,1290,1,1
60,Gujarat,2100,Jio,no,0,0,0,0
60,Haryana,800,Vodafone,no,0,0,0,0
60,Haryana,800,Aircel,no,0,0,0,0
60,Haryana,800,Idea,no,0,0,0,0
60,Haryana,800, Tata Tele,no,0,70.71,1,3
60,Haryana,800,RCL,no,0,77.07,1,1
60,Haryana,800,Telewings,no,0,0,0,0
60,Haryana,800,Bharti,no,0,0,0,0
60,Haryana,800,Jio,no,0,70.71,4,2
60,Haryana,900,Vodafone,no,0,30.24,31,1
60,Haryana,900,Aircel,no,0,0,0,0
60,Haryana,900,Idea,no,0,29.36,25,2
60,Haryana,900, Tata Tele,no,0,0,0,0
60,Haryana,900,RCL,no,0,0,0,0
60,Haryana,900,Telewings,no,0,0,0,0
60,Haryana,900,Bharti,no,0,0,0,0
60,Haryana,900,Jio,no,0,0,0,0
60,Haryana,1800,Vodafone,no,0,0,0,0
60,Haryana,1800,Aircel,no,0,0,0,0
60,Haryana,1800,Idea,no,0,0,0,0
60,Haryana,1800, Tata Tele,no,0,0,0,0
60,Haryana,1800,RCL,no,0,0,0,0
60,Haryana,1800,Telewings,no,0,0,0,0
60,Haryana,1800,Bharti,no,0,8.54,20,2
60,Haryana,1800,Jio,Bid,20,8.79,20,1
60,Haryana,2100,Vodafone,no,0,0,0,0
60,Haryana,2100,Aircel,no,0,0,0,0
60,Haryana,2100,Idea,no,0,0,0,0
60,Haryana,2100, Tata Tele,no,0,0,0,0
60,Haryana,2100,RCL,no,0,0,0,0
60,Haryana,2100,Telewings,no,0,0,0,0
60,Haryana,2100,Bharti,no,0,230,1,1
60,Haryana,2100,Jio,no,0,0,0,0
60,Himachal Pradesh,800,Vodafone,no,0,24.46,0,0
60,Himachal Pradesh,800,Aircel,no,0,0,0,0
60,Himachal Pradesh,800,Idea,no,0,24.46,0,0
60,Himachal Pradesh,800, Tata Tele,no,0,0,0,0
60,Himachal Pradesh,800,RCL,no,0,24.46,2,2
60,Himachal Pradesh,800,Telewings,no,0,0,0,0
60,Himachal Pradesh,800,Bharti,no,0,0,0,0
60,Himachal Pradesh,800,Jio,no,0,24.46,4,1
60,Himachal Pradesh,900,Vodafone,no,0,0,0,0
60,Himachal Pradesh,900,Aircel,no,0,0,0,0
60,Himachal Pradesh,900,Idea,no,0,0,0,0
60,Himachal Pradesh,900, Tata Tele,no,0,0,0,0
60,Himachal Pradesh,900,RCL,no,0,11.49,25,2
60,Himachal Pradesh,900,Telewings,no,0,0,0,0
60,Himachal Pradesh,900,Bharti,no,0,11.49,37,1
60,Himachal Pradesh,900,Jio,no,0,0,0,0
60,Himachal Pradesh,1800,Vodafone,no,0,0,0,0
60,Himachal Pradesh,1800,Aircel,no,0,0,0,0
60,Himachal Pradesh,1800,Idea,Bid,28,2.48,28,1
60,Himachal Pradesh,1800, Tata Tele,no,0,0,0,0
60,Himachal Pradesh,1800,RCL,no,0,0,0,0
60,Himachal Pradesh,1800,Telewings,no,0,0,0,0
60,Himachal Pradesh,1800,Bharti,no,0,0,0,0
60,Himachal Pradesh,1800,Jio,no,0,2.46,23,2
60,Jammu & Kashmir,800,Vodafone,no,0,0,0,0
60,Jammu & Kashmir,800,Aircel,no,0,0,0,0
60,Jammu & Kashmir,800,Idea,no,0,0,0,0
60,Jammu & Kashmir,800, Tata Tele,no,0,0,0,0
60,Jammu & Kashmir,800,RCL,no,0,36.05,2,1
60,Jammu & Kashmir,800,Telewings,no,0,0,0,0
60,Jammu & Kashmir,800,Bharti,no,0,0,0,0
60,Jammu & Kashmir,800,Jio,no,0,35.35,4,2
60,Karnataka,800,Vodafone,no,0,0,0,0
60,Karnataka,800,Aircel,no,0,0,0,0
60,Karnataka,800,Idea,no,0,0,0,0
60,Karnataka,800, Tata Tele,no,0,0,0,0
60,Karnataka,800,RCL,no,0,0,0,0
60,Karnataka,800,Telewings,no,0,0,0,0
60,Karnataka,800,Bharti,no,0,0,0,0
60,Karnataka,800,Jio,no,0,0,0,0
60,Karnataka,900,Vodafone,no,0,0,0,0
60,Karnataka,900,Aircel,no,0,0,0,0
60,Karnataka,900,Idea,no,0,111.5,25,2
60,Karnataka,900, Tata Tele,no,0,0,0,0
60,Karnataka,900,RCL,no,0,0,0,0
60,Karnataka,900,Telewings,no,0,0,0,0
60,Karnataka,900,Bharti,no,0,122.65,44,1
60,Karnataka,900,Jio,no,0,0,0,0
60,Karnataka,1800,Vodafone,no,0,0,0,0
60,Karnataka,1800,Aircel,no,0,0,0,0
60,Karnataka,1800,Idea,no,0,37,5,1
60,Karnataka,1800, Tata Tele,no,0,0,0,0
60,Karnataka,1800,RCL,no,0,37,3,2
60,Karnataka,1800,Telewings,no,0,0,0,0
60,Karnataka,1800,Bharti,no,0,0,0,0
60,Karnataka,1800,Jio,no,0,37,0,0
60,Karnataka,2100,Vodafone,no,0,1642.36,1,1
60,Karnataka,2100,Aircel,no,0,0,0,0
60,Karnataka,2100,Idea,no,0,0,0,0
60,Karnataka,2100, Tata Tele,no,0,0,0,0
60,Karnataka,2100,RCL,no,0,0,0,0
60,Karnataka,2100,Telewings,no,0,0,0,0
60,Karnataka,2100,Bharti,no,0,0,0,0
60,Karnataka,2100,Jio,no,0,0,0,0
60,Kerala,900,Vodafone,no,0,73.88,32,2
60,Kerala,900,Aircel,no,0,0,0,0
60,Kerala,900,Idea,no,0,74.61,30,1
60,Kerala,900, Tata Tele,no,0,0,0,0
60,Kerala,900,RCL,no,0,0,0,0
60,Kerala,900,Telewings,no,0,0,0,0
60,Kerala,900,Bharti,no,0,0,0,0
60,Kerala,900,Jio,no,0,0,0,0
60,Kerala,1800,Vodafone,no,0,15,5,1
60,Kerala,1800,Aircel,no,0,0,0,0
60,Kerala,1800,Idea,no,0,0,0,0
60,Kerala,1800, Tata Tele,no,0,0,0,0
60,Kerala,1800,RCL,no,0,0,0,0
60,Kerala,1800,Telewings,no,0,0,0,0
60,Kerala,1800,Bharti,no,0,0,0,0
60,Kerala,1800,Jio,no,0,0,0,0
60,Kerala,2100,Vodafone,no,0,588.57,1,1
60,Kerala,2100,Aircel,no,0,0,0,0
60,Kerala,2100,Idea,no,0,0,0,0
60,Kerala,2100, Tata Tele,no,0,0,0,0
60,Kerala,2100,RCL,no,0,0,0,0
60,Kerala,2100,Telewings,no,0,0,0,0
60,Kerala,2100,Bharti,no,0,0,0,0
60,Kerala,2100,Jio,no,0,0,0,0
60,Kolkata,800,Vodafone,no,0,0,0,0
60,Kolkata,800,Aircel,no,0,0,0,0
60,Kolkata,800,Idea,no,0,0,0,0
60,Kolkata,800, Tata Tele,no,0,0,0,0
60,Kolkata,800,RCL,no,0,0,0,0
60,Kolkata,800,Telewings,no,0,0,0,0
60,Kolkata,800,Bharti,no,0,0,0,0
60,Kolkata,800,Jio,no,0,0,0,0
60,Kolkata,1800,Vodafone,no,0,0,0,0
60,Kolkata,1800,Aircel,no,0,29.82,0,0
60,Kolkata,1800,Idea,no,0,29.82,0,0
60,Kolkata,1800, Tata Tele,no,0,0,0,0
60,Kolkata,1800,RCL,no,0,0,0,0
60,Kolkata,1800,Telewings,no,0,0,0,0
60,Kolkata,1800,Bharti,no,0,29.82,10,1
60,Kolkata,1800,Jio,no,0,29.82,25,2
60,Kolkata,2100,Vodafone,no,0,0,0,0
60,Kolkata,2100,Aircel,no,0,0,0,0
60,Kolkata,2100,Idea,no,0,577.97,1,1
60,Kolkata,2100, Tata Tele,no,0,0,0,0
60,Kolkata,2100,RCL,no,0,0,0,0
60,Kolkata,2100,Telewings,no,0,0,0,0
60,Kolkata,2100,Bharti,no,0,0,0,0
60,Kolkata,2100,Jio,no,0,0,0,0
60,Madhya Pradesh,800,Vodafone,no,0,0,0,0
60,Madhya Pradesh,800,Aircel,no,0,0,0,0
60,Madhya Pradesh,800,Idea,no,0,0,0,0
60,Madhya Pradesh,800, Tata Tele,no,0,0,0,0
60,Madhya Pradesh,800,RCL,no,0,0,0,0
60,Madhya Pradesh,800,Telewings,no,0,0,0,0
60,Madhya Pradesh,800,Bharti,no,0,0,0,0
60,Madhya Pradesh,800,Jio,Bid,4,291.2,4,1
60,Madhya Pradesh,900,Vodafone,no,0,0,0,0
60,Madhya Pradesh,900,Aircel,no,0,0,0,0
60,Madhya Pradesh,900,Idea,no,0,64.99,37,1
60,Madhya Pradesh,900, Tata Tele,no,0,0,0,0
60,Madhya Pradesh,900,RCL,no,0,61.9,25,2
60,Madhya Pradesh,900,Telewings,no,0,0,0,0
60,Madhya Pradesh,900,Bharti,no,0,0,0,0
60,Madhya Pradesh,900,Jio,no,0,0,0,0
60,Madhya Pradesh,2100,Vodafone,no,0,0,0,0
60,Madhya Pradesh,2100,Aircel,no,0,0,0,0
60,Madhya Pradesh,2100,Idea,no,0,0,0,0
60,Madhya Pradesh,2100, Tata Tele,no,0,0,0,0
60,Madhya Pradesh,2100,RCL,no,0,0,0,0
60,Madhya Pradesh,2100,Telewings,no,0,0,0,0
60,Madhya Pradesh,2100,Bharti,no,0,456.75,1,1
60,Madhya Pradesh,2100,Jio,no,0,0,0,0
60,Maharashtra,800,Vodafone,no,0,0,0,0
60,Maharashtra,800,Aircel,no,0,0,0,0
60,Maharashtra,800,Idea,no,0,0,0,0
60,Maharashtra,800, Tata Tele,no,0,727.85,0,0
60,Maharashtra,800,RCL,no,0,0,0,0
60,Maharashtra,800,Telewings,no,0,0,0,0
60,Maharashtra,800,Bharti,no,0,0,0,0
60,Maharashtra,800,Jio,Bid,3,727.85,3,1
60,Maharashtra,900,Vodafone,no,0,154.6,25,2
60,Maharashtra,900,Aircel,no,0,0,0,0
60,Maharashtra,900,Idea,no,0,154.6,45,1
60,Maharashtra,900, Tata Tele,no,0,0,0,0
60,Maharashtra,900,RCL,no,0,0,0,0
60,Maharashtra,900,Telewings,no,0,0,0,0
60,Maharashtra,900,Bharti,no,0,0,0,0
60,Maharashtra,900,Jio,no,0,0,0,0
60,Maharashtra,2100,Vodafone,no,0,0,0,0
60,Maharashtra,2100,Aircel,no,0,0,0,0
60,Maharashtra,2100,Idea,no,0,0,0,0
60,Maharashtra,2100, Tata Tele,no,0,0,0,0
60,Maharashtra,2100,RCL,no,0,0,0,0
60,Maharashtra,2100,Telewings,no,0,0,0,0
60,Maharashtra,2100,Bharti,no,0,1505,1,1
60,Maharashtra,2100,Jio,no,0,0,0,0
60,Mumbai,800,Vodafone,no,0,0,0,0
60,Mumbai,800,Aircel,no,0,0,0,0
60,Mumbai,800,Idea,no,0,0,0,0
60,Mumbai,800, Tata Tele,no,0,909.37,2,2
60,Mumbai,800,RCL,no,0,0,0,0
60,Mumbai,800,Telewings,no,0,0,0,0
60,Mumbai,800,Bharti,no,0,0,0,0
60,Mumbai,800,Jio,no,0,909.37,4,1
60,Mumbai,2100,Vodafone,no,0,0,0,0
60,Mumbai,2100,Aircel,no,0,0,0,0
60,Mumbai,2100,Idea,no,0,0,0,0
60,Mumbai,2100, Tata Tele,no,0,0,0,0
60,Mumbai,2100,RCL,no,0,0,0,0
60,Mumbai,2100,Telewings,no,0,0,0,0
60,Mumbai,2100,Bharti,no,0,0,0,0
60,Mumbai,2100,Jio,no,0,0,0,0
60,North East,800,Vodafone,no,0,0,0,0
60,North East,800,Aircel,no,0,0,0,0
60,North East,800,Idea,Bid,4,25.83,4,2
60,North East,800, Tata Tele,no,0,0,0,0
60,North East,800,RCL,Bid,4,25.83,4,1
60,North East,800,Telewings,no,0,0,0,0
60,North East,800,Bharti,no,0,0,0,0
60,North East,800,Jio,no,0,0,0,0
60,North East,900,Vodafone,no,0,0,0,0
60,North East,900,Aircel,no,0,0,0,0
60,North East,900,Idea,no,0,0,0,0
60,North East,900, Tata Tele,no,0,0,0,0
60,North East,900,RCL,no,0,0,0,0
60,North East,900,Telewings,no,0,0,0,0
60,North East,900,Bharti,no,0,10.38,44,1
60,North East,900,Jio,no,0,0,0,0
60,North East,1800,Vodafone,no,0,0,0,0
60,North East,1800,Aircel,no,0,0,0,0
60,North East,1800,Idea,no,0,0,0,0
60,North East,1800, Tata Tele,no,0,0,0,0
60,North East,1800,RCL,no,0,2.2,25,1
60,North East,1800,Telewings,no,0,0,0,0
60,North East,1800,Bharti,no,0,2.2,8,2
60,North East,1800,Jio,no,0,0,0,0
60,North East,2100,Vodafone,no,0,55.35,1,1
60,North East,2100,Aircel,no,0,0,0,0
60,North East,2100,Idea,no,0,0,0,0
60,North East,2100, Tata Tele,no,0,0,0,0
60,North East,2100,RCL,no,0,0,0,0
60,North East,2100,Telewings,no,0,0,0,0
60,North East,2100,Bharti,no,0,0,0,0
60,North East,2100,Jio,no,0,0,0,0
60,Orissa,800,Vodafone,no,0,51.3,0,0
60,Orissa,800,Aircel,no,0,0,0,0
60,Orissa,800,Idea,no,0,0,0,0
60,Orissa,800, Tata Tele,no,0,0,0,0
60,Orissa,800,RCL,no,0,51.3,1,2
60,Orissa,800,Telewings,no,0,0,0,0
60,Orissa,800,Bharti,no,0,0,0,0
60,Orissa,800,Jio,no,0,51.3,4,1
60,Orissa,900,Vodafone,no,0,27.8,25,2
60,Orissa,900,Aircel,no,0,0,0,0
60,Orissa,900,Idea,no,0,0,0,0
60,Orissa,900, Tata Tele,no,0,0,0,0
60,Orissa,900,RCL,no,0,0,0,0
60,Orissa,900,Telewings,no,0,0,0,0
60,Orissa,900,Bharti,no,0,28.91,6,1
60,Orissa,900,Jio,no,0,0,0,0
60,Orissa,1800,Vodafone,no,0,0,0,0
60,Orissa,1800,Aircel,no,0,0,0,0
60,Orissa,1800,Idea,no,0,6.68,25,1
60,Orissa,1800, Tata Tele,no,0,0,0,0
60,Orissa,1800,RCL,no,0,6.62,25,2
60,Orissa,1800,Telewings,no,0,0,0,0
60,Orissa,1800,Bharti,no,0,6.62,31,3
60,Orissa,1800,Jio,no,0,0,0,0
60,Orissa,2100,Vodafone,no,0,0,0,0
60,Orissa,2100,Aircel,no,0,0,0,0
60,Orissa,2100,Idea,no,0,0,0,0
60,Orissa,2100, Tata Tele,no,0,0,0,0
60,Orissa,2100,RCL,no,0,0,0,0
60,Orissa,2100,Telewings,no,0,0,0,0
60,Orissa,2100,Bharti,no,0,180.26,1,1
60,Orissa,2100,Jio,no,0,0,0,0
60,Punjab,800,Vodafone,no,0,107.31,0,0
60,Punjab,800,Aircel,no,0,0,0,0
60,Punjab,800,Idea,no,0,107.31,0,0
60,Punjab,800, Tata Tele,no,0,0,0,0
60,Punjab,800,RCL,no,0,107.31,2,1
60,Punjab,800,Telewings,no,0,0,0,0
60,Punjab,800,Bharti,no,0,0,0,0
60,Punjab,800,Jio,no,0,0,0,0
60,Punjab,900,Vodafone,no,0,0,0,0
60,Punjab,900,Aircel,no,0,0,0,0
60,Punjab,900,Idea,no,0,74.31,28,2
60,Punjab,900, Tata Tele,no,0,0,0,0
60,Punjab,900,RCL,no,0,0,0,0
60,Punjab,900,Telewings,no,0,0,0,0
60,Punjab,900,Bharti,no,0,74.31,50,1
60,Punjab,900,Jio,no,0,0,0,0
60,Punjab,1800,Vodafone,no,0,0,0,0
60,Punjab,1800,Aircel,no,0,0,0,0
60,Punjab,1800,Idea,no,0,0,0,0
60,Punjab,1800, Tata Tele,no,0,0,0,0
60,Punjab,1800,RCL,no,0,0,0,0
60,Punjab,1800,Telewings,no,0,0,0,0
60,Punjab,1800,Bharti,no,0,14.2,8,1
60,Punjab,1800,Jio,no,0,0,0,0
60,Rajasthan,900,Vodafone,no,0,91.44,29,1
60,Rajasthan,900,Aircel,no,0,0,0,0
60,Rajasthan,900,Idea,no,0,0,0,0
60,Rajasthan,900, Tata Tele,no,0,0,0,0
60,Rajasthan,900,RCL,no,0,0,0,0
60,Rajasthan,900,Telewings,no,0,0,0,0
60,Rajasthan,900,Bharti,no,0,90.54,33,2
60,Rajasthan,900,Jio,no,0,0,0,0
60,Rajasthan,1800,Vodafone,no,0,0,0,0
60,Rajasthan,1800,Aircel,no,0,0,0,0
60,Rajasthan,1800,Idea,no,0,14.55,0,0
60,Rajasthan,1800, Tata Tele,no,0,0,0,0
60,Rajasthan,1800,RCL,no,0,0,0,0
60,Rajasthan,1800,Telewings,no,0,0,0,0
60,Rajasthan,1800,Bharti,no,0,0,0,0
60,Rajasthan,1800,Jio,no,0,14.55,50,1
60,Rajasthan,2100,Vodafone,no,0,699.12,1,1
60,Rajasthan,2100,Aircel,no,0,0,0,0
60,Rajasthan,2100,Idea,no,0,0,0,0
60,Rajasthan,2100, Tata Tele,no,0,0,0,0
60,Rajasthan,2100,RCL,no,0,0,0,0
60,Rajasthan,2100,Telewings,no,0,0,0,0
60,Rajasthan,2100,Bharti,no,0,0,0,0
60,Rajasthan,2100,Jio,no,0,0,0,0
60,Tamil Nadu,800,Vodafone,no,0,0,0,0
60,Tamil Nadu,800,Aircel,no,0,0,0,0
60,Tamil Nadu,800,Idea,no,0,0,0,0
60,Tamil Nadu,800, Tata Tele,no,0,0,0,0
60,Tamil Nadu,800,RCL,no,0,0,0,0
60,Tamil Nadu,800,Telewings,no,0,0,0,0
60,Tamil Nadu,800,Bharti,no,0,0,0,0
60,Tamil Nadu,800,Jio,no,0,0,0,0
60,Tamil Nadu,1800,Vodafone,no,0,0,0,0
60,Tamil Nadu,1800,Aircel,no,0,45,50,1
60,Tamil Nadu,1800,Idea,no,0,45,31,2
60,Tamil Nadu,1800, Tata Tele,no,0,0,0,0
60,Tamil Nadu,1800,RCL,no,0,0,0,0
60,Tamil Nadu,1800,Telewings,no,0,0,0,0
60,Tamil Nadu,1800,Bharti,no,0,0,0,0
60,Tamil Nadu,1800,Jio,no,0,45,3,3
60,Tamil Nadu,2100,Vodafone,no,0,0,0,0
60,Tamil Nadu,2100,Aircel,no,0,0,0,0
60,Tamil Nadu,2100,Idea,no,0,0,0,0
60,Tamil Nadu,2100, Tata Tele,no,0,0,0,0
60,Tamil Nadu,2100,RCL,no,0,0,0,0
60,Tamil Nadu,2100,Telewings,no,0,0,0,0
60,Tamil Nadu,2100,Bharti,no,0,1720,1,1
60,Tamil Nadu,2100,Jio,no,0,0,0,0
60,Uttar Pradesh (East),800,Vodafone,no,0,0,0,0
60,Uttar Pradesh (East),800,Aircel,no,0,0,0,0
60,Uttar Pradesh (East),800,Idea,no,0,0,0,0
60,Uttar Pradesh (East),800, Tata Tele,no,0,0,0,0
60,Uttar Pradesh (East),800,RCL,no,0,0,0,0
60,Uttar Pradesh (East),800,Telewings,no,0,0,0,0
60,Uttar Pradesh (East),800,Bharti,no,0,0,0,0
60,Uttar Pradesh (East),800,Jio,no,0,0,0,0
60,Uttar Pradesh (East),900,Vodafone,no,0,88.14,31,1
60,Uttar Pradesh (East),900,Aircel,no,0,0,0,0
60,Uttar Pradesh (East),900,Idea,no,0,0,0,0
60,Uttar Pradesh (East),900, Tata Tele,no,0,0,0,0
60,Uttar Pradesh (East),900,RCL,no,0,0,0,0
60,Uttar Pradesh (East),900,Telewings,no,0,0,0,0
60,Uttar Pradesh (East),900,Bharti,no,0,0,0,0
60,Uttar Pradesh (East),900,Jio,no,0,0,0,0
60,Uttar Pradesh (East),1800,Vodafone,no,0,0,0,0
60,Uttar Pradesh (East),1800,Aircel,no,0,0,0,0
60,Uttar Pradesh (East),1800,Idea,no,0,0,0,0
60,Uttar Pradesh (East),1800, Tata Tele,no,0,0,0,0
60,Uttar Pradesh (East),1800,RCL,no,0,0,0,0
60,Uttar Pradesh (East),1800,Telewings,no,0,0,0,0
60,Uttar Pradesh (East),1800,Bharti,no,0,19.4,3,2
60,Uttar Pradesh (East),1800,Jio,no,0,19.4,15,1
60,Uttar Pradesh (East),2100,Vodafone,no,0,0,0,0
60,Uttar Pradesh (East),2100,Aircel,no,0,0,0,0
60,Uttar Pradesh (East),2100,Idea,no,0,0,0,0
60,Uttar Pradesh (East),2100, Tata Tele,no,0,0,0,0
60,Uttar Pradesh (East),2100,RCL,no,0,0,0,0
60,Uttar Pradesh (East),2100,Telewings,no,0,0,0,0
60,Uttar Pradesh (East),2100,Bharti,no,0,451.5,1,1
60,Uttar Pradesh (East),2100,Jio,no,0,0,0,0
60,Uttar Pradesh (West),800,Vodafone,no,0,0,0,0
60,Uttar Pradesh (West),800,Aircel,no,0,0,0,0
60,Uttar Pradesh (West),800,Idea,no,0,0,0,0
60,Uttar Pradesh (West),800, Tata Tele,no,0,0,0,0
60,Uttar Pradesh (West),800,RCL,no,0,0,0,0
60,Uttar Pradesh (West),800,Telewings,no,0,0,0,0
60,Uttar Pradesh (West),800,Bharti,no,0,0,0,0
60,Uttar Pradesh (West),800,Jio,no,0,0,0,0
60,Uttar Pradesh (West),900,Vodafone,no,0,0,0,0
60,Uttar Pradesh (West),900,Aircel,no,0,0,0,0
60,Uttar Pradesh (West),900,Idea,no,0,110.25,30,1
60,Uttar Pradesh (West),900, Tata Tele,no,0,0,0,0
60,Uttar Pradesh (West),900,RCL,no,0,0,0,0
60,Uttar Pradesh (West),900,Telewings,no,0,0,0,0
60,Uttar Pradesh (West),900,Bharti,no,0,0,0,0
60,Uttar Pradesh (West),900,Jio,no,0,0,0,0
60,Uttar Pradesh (West),1800,Vodafone,no,0,0,0,0
60,Uttar Pradesh (West),1800,Aircel,no,0,0,0,0
60,Uttar Pradesh (West),1800,Idea,no,0,0,0,0
60,Uttar Pradesh (West),1800, Tata Tele,no,0,0,0,0
60,Uttar Pradesh (West),1800,RCL,no,0,19,3,1
60,Uttar Pradesh (West),1800,Telewings,no,0,0,0,0
60,Uttar Pradesh (West),1800,Bharti,no,0,0,0,0
60,Uttar Pradesh (West),1800,Jio,no,0,0,0,0
60,Uttar Pradesh (West),2100,Vodafone,no,0,525.35,1,1
60,Uttar Pradesh (West),2100,Aircel,no,0,0,0,0
60,Uttar Pradesh (West),2100,Idea,no,0,0,0,0
60,Uttar Pradesh (West),2100, Tata Tele,no,0,0,0,0
60,Uttar Pradesh (West),2100,RCL,no,0,0,0,0
60,Uttar Pradesh (West),2100,Telewings,no,0,0,0,0
60,Uttar Pradesh (West),2100,Bharti,no,0,0,0,0
60,Uttar Pradesh (West),2100,Jio,no,0,0,0,0
60,West Bengal,800,Vodafone,no,0,0,0,0
60,West Bengal,800,Aircel,no,0,0,0,0
60,West Bengal,800,Idea,no,0,0,0,0
60,West Bengal,800, Tata Tele,no,0,0,0,0
60,West Bengal,800,RCL,no,0,71.25,1,1
60,West Bengal,800,Telewings,no,0,0,0,0
60,West Bengal,800,Bharti,no,0,0,0,0
60,West Bengal,800,Jio,no,0,0,0,0
60,West Bengal,900,Vodafone,Bid,22,38.74,22,1
60,West Bengal,900,Aircel,no,0,0,0,0
60,West Bengal,900,Idea,no,0,0,0,0
60,West Bengal,900, Tata Tele,no,0,0,0,0
60,West Bengal,900,RCL,no,0,0,0,0
60,West Bengal,900,Telewings,no,0,0,0,0
60,West Bengal,900,Bharti,no,0,0,0,0
60,West Bengal,900,Jio,no,0,0,0,0
61,Andhra Pradesh,800,Vodafone,no,0,0,0,0
61,Andhra Pradesh,800,Aircel,no,0,0,0,0
61,Andhra Pradesh,800,Idea,no,0,0,0,0
61,Andhra Pradesh,800, Tata Tele,Bid,3,574.13,3,1
61,Andhra Pradesh,800,RCL,no,0,0,0,0
61,Andhra Pradesh,800,Telewings,no,0,0,0,0
61,Andhra Pradesh,800,Bharti,no,0,0,0,0
61,Andhra Pradesh,800,Jio,no,0,574.13,0,0
61,Andhra Pradesh,900,Vodafone,no,0,0,0,0
61,Andhra Pradesh,900,Aircel,no,0,0,0,0
61,Andhra Pradesh,900,Idea,no,0,136.15,25,2
61,Andhra Pradesh,900, Tata Tele,no,0,0,0,0
61,Andhra Pradesh,900,RCL,no,0,0,0,0
61,Andhra Pradesh,900,Telewings,no,0,0,0,0
61,Andhra Pradesh,900,Bharti,no,0,144.31,45,1
61,Andhra Pradesh,900,Jio,no,0,0,0,0
61,Andhra Pradesh,1800,Vodafone,no,0,0,0,0
61,Andhra Pradesh,1800,Aircel,no,0,0,0,0
61,Andhra Pradesh,1800,Idea,no,0,0,0,0
61,Andhra Pradesh,1800, Tata Tele,no,0,48.56,13,2
61,Andhra Pradesh,1800,RCL,no,0,0,0,0
